,Mean,data,for,UKR,Province=,19:,"Rivne,",from,1981,to,2017<br>The,data.1,below,were,extracted,from.1,weekly,files,like:,"../AVHRR_VHP/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_198135.txt<br><tt><pre>year,week,,","provinceID,","SMN,SMT,VCI,TCI,VHI"
1123,2003,47.0,"0.160,272.64,","68.40,","28.40,",48.4,,,,,,,,,,,,,,,,
1124,2003,48.0,"0.150,270.80,","71.04,","31.28,",51.16,,,,,,,,,,,,,,,,
1125,2003,49.0,"0.144,268.72,","72.98,","35.23,",54.1,,,,,,,,,,,,,,,,
1126,2003,50.0,"0.140,266.35,","75.61,","38.81,",57.21,,,,,,,,,,,,,,,,
1127,2003,51.0,"0.130,263.41,","75.05,","45.87,",60.46,,,,,,,,,,,,,,,,
1128,2003,52.0,"0.112,259.19,","66.80,","61.13,",63.97,,,,,,,,,,,,,,,,
1129,2004,1.0,"0.090,253.94,","56.95,","76.75,",66.85,,,,,,,,,,,,,,,,
1130,2004,5.0,"0.071,253.04,","33.44,","88.80,",61.12,,,,,,,,,,,,,,,,
1131,2004,6.0,"0.074,254.79,","30.17,","89.01,",59.59,,,,,,,,,,,,,,,,
1132,2004,7.0,"0.074,255.61,","26.74,","89.96,",58.35,,,,,,,,,,,,,,,,
1133,2004,8.0,"0.072,255.67,","23.71,","92.53,",58.12,,,,,,,,,,,,,,,,
1134,2004,9.0,"0.068,254.81,","19.51,","94.71,",57.11,,,,,,,,,,,,,,,,
1135,2004,10.0,"0.066,255.63,","15.83,","97.17,",56.5,,,,,,,,,,,,,,,,
1136,2004,25.0,"0.450,295.05,","66.45,","33.18,",49.82,,,,,,,,,,,,,,,,
1137,2004,26.0,"0.454,295.39,","68.26,","30.74,",49.5,,,,,,,,,,,,,,,,
1138,2004,27.0,"0.450,294.69,","66.68,","40.58,",53.63,,,,,,,,,,,,,,,,
1139,2004,28.0,"0.443,294.25,","65.39,","48.39,",56.89,,,,,,,,,,,,,,,,
1140,2004,30.0,"0.427,293.74,","62.64,","62.17,",62.41,,,,,,,,,,,,,,,,
1141,2004,31.0,"0.423,293.66,","63.29,","62.39,",62.84,,,,,,,,,,,,,,,,
1142,2004,32.0,"0.422,293.56,","64.66,","61.90,",63.28,,,,,,,,,,,,,,,,
1143,2004,33.0,"0.421,293.14,","68.13,","63.68,",65.91,,,,,,,,,,,,,,,,
1144,2004,34.0,"0.429,292.87,","77.48,","59.67,",68.58,,,,,,,,,,,,,,,,
1145,2004,35.0,"0.430,292.24,","82.93,","55.28,",69.1,,,,,,,,,,,,,,,,
1146,2004,36.0,"0.418,291.74,","83.78,","43.87,",63.83,,,,,,,,,,,,,,,,
1147,2004,37.0,"0.403,290.64,","83.80,","39.34,",61.57,,,,,,,,,,,,,,,,
1148,2004,38.0,"0.384,289.06,","82.46,","42.19,",62.33,,,,,,,,,,,,,,,,
1149,2004,39.0,"0.361,287.31,","79.47,","44.40,",61.94,,,,,,,,,,,,,,,,
1150,2004,40.0,"0.337,285.06,","75.96,","49.33,",62.64,,,,,,,,,,,,,,,,
1151,2004,41.0,"0.310,282.73,","73.95,","52.61,",63.28,,,,,,,,,,,,,,,,
1152,2004,42.0,"0.288,280.85,","75.65,","51.14,",63.4,,,,,,,,,,,,,,,,
1153,2004,43.0,"0.263,278.64,","75.17,","53.27,",64.22,,,,,,,,,,,,,,,,
1154,2004,44.0,"0.231,275.76,","71.73,","53.08,",62.41,,,,,,,,,,,,,,,,
1155,2004,45.0,"0.189,271.48,","61.51,","61.30,",61.4,,,,,,,,,,,,,,,,
1156,2004,46.0,"0.146,266.13,","48.19,","72.92,",60.55,,,,,,,,,,,,,,,,
1157,2004,47.0,"0.121,263.09,","44.47,","74.62,",59.55,,,,,,,,,,,,,,,,
1158,2004,48.0,"0.107,261.56,","43.88,","73.06,",58.47,,,,,,,,,,,,,,,,
1159,2004,49.0,"0.096,260.78,","41.57,","70.13,",55.85,,,,,,,,,,,,,,,,
1160,2004,50.0,"0.091,260.95,","41.85,","63.84,",52.85,,,,,,,,,,,,,,,,
1161,2004,51.0,"0.095,261.96,","49.15,","52.73,",50.94,,,,,,,,,,,,,,,,
1162,2004,52.0,"0.100,262.22,","57.97,","46.42,",52.2,,,,,,,,,,,,,,,,
1163,2005,1.0,"0.103,261.50,","68.47,","46.87,",57.67,,,,,,,,,,,,,,,,
1164,2005,2.0,"0.097,260.49,","66.87,","51.24,",59.05,,,,,,,,,,,,,,,,
1165,2005,3.0,"0.093,259.79,","62.12,","56.29,",59.2,,,,,,,,,,,,,,,,
1166,2005,4.0,"0.087,258.88,","52.67,","64.35,",58.51,,,,,,,,,,,,,,,,
1167,2005,5.0,"0.080,257.73,","40.45,","73.85,",57.15,,,,,,,,,,,,,,,,
1168,2005,6.0,"0.076,256.59,","31.51,","82.37,",56.94,,,,,,,,,,,,,,,,
1169,2005,7.0,"0.072,256.60,","25.45,","87.74,",56.6,,,,,,,,,,,,,,,,
1170,2005,8.0,"0.074,258.05,","24.55,","89.94,",57.25,,,,,,,,,,,,,,,,
1171,2005,9.0,"0.079,259.96,","25.36,","90.90,",58.13,,,,,,,,,,,,,,,,
1172,2005,10.0,"0.086,261.87,","25.51,","92.50,",59.01,,,,,,,,,,,,,,,,
1173,2005,11.0,"0.103,265.85,","28.77,","88.59,",58.68,,,,,,,,,,,,,,,,
1174,2005,12.0,"0.131,271.29,","35.41,","80.12,",57.77,,,,,,,,,,,,,,,,
1175,2005,13.0,"0.164,275.47,","42.98,","75.11,",59.05,,,,,,,,,,,,,,,,
1176,2005,14.0,"0.193,279.17,","47.17,","71.96,",59.56,,,,,,,,,,,,,,,,
1177,2005,15.0,"0.217,282.45,","48.37,","69.01,",58.69,,,,,,,,,,,,,,,,
1178,2005,16.0,"0.240,284.91,","47.22,","67.47,",57.35,,,,,,,,,,,,,,,,
1179,2005,17.0,"0.266,286.46,","46.89,","71.15,",59.02,,,,,,,,,,,,,,,,
1180,2005,18.0,"0.303,288.01,","51.03,","70.23,",60.63,,,,,,,,,,,,,,,,
1181,2005,19.0,"0.342,289.70,","55.99,","66.13,",61.06,,,,,,,,,,,,,,,,
1182,2005,20.0,"0.379,291.36,","61.44,","58.99,",60.22,,,,,,,,,,,,,,,,
1183,2005,21.0,"0.410,292.93,","66.42,","48.68,",57.55,,,,,,,,,,,,,,,,
1184,2005,22.0,"0.433,293.90,","69.91,","41.88,",55.9,,,,,,,,,,,,,,,,
1185,2005,24.0,"0.462,295.09,","74.84,","31.50,",53.17,,,,,,,,,,,,,,,,
1186,2005,25.0,"0.466,295.17,","75.29,","31.74,",53.51,,,,,,,,,,,,,,,,
1187,2005,26.0,"0.467,295.27,","75.47,","31.93,",53.7,,,,,,,,,,,,,,,,
1188,2005,27.0,"0.470,295.93,","77.75,","26.07,",51.91,,,,,,,,,,,,,,,,
1189,2005,28.0,"0.464,296.18,","77.26,","24.64,",50.95,,,,,,,,,,,,,,,,
1190,2005,29.0,"0.456,296.28,","75.73,","25.92,",50.83,,,,,,,,,,,,,,,,
1191,2005,30.0,"0.452,296.19,","76.62,","30.89,",53.75,,,,,,,,,,,,,,,,
1192,2005,31.0,"0.454,295.93,","79.83,","33.82,",56.82,,,,,,,,,,,,,,,,
1193,2005,32.0,"0.456,295.61,","82.32,","35.71,",59.01,,,,,,,,,,,,,,,,
1194,2005,33.0,"0.457,295.47,","85.77,","33.04,",59.4,,,,,,,,,,,,,,,,
1195,2005,34.0,"0.457,295.23,","89.00,","27.78,",58.39,,,,,,,,,,,,,,,,
1196,2005,35.0,"0.452,294.75,","90.46,","21.93,",56.19,,,,,,,,,,,,,,,,
1197,2005,36.0,"0.444,294.12,","92.27,","15.83,",54.05,,,,,,,,,,,,,,,,
1198,2005,37.0,"0.432,293.26,","93.22,","11.24,",52.23,,,,,,,,,,,,,,,,
1199,2005,38.0,"0.407,291.51,","90.86,","14.69,",52.78,,,,,,,,,,,,,,,,
1200,2005,39.0,"0.385,290.09,","88.88,","12.11,",50.49,,,,,,,,,,,,,,,,
1201,2005,40.0,"0.366,288.60,","88.25,","9.34,",48.79,,,,,,,,,,,,,,,,
1202,2005,41.0,"0.338,286.47,","86.74,","10.77,",48.75,,,,,,,,,,,,,,,,
1203,2005,42.0,"0.307,283.87,","84.32,","22.00,",53.16,,,,,,,,,,,,,,,,
1204,2005,43.0,"0.274,281.46,","80.52,","30.25,",55.38,,,,,,,,,,,,,,,,
1205,2005,44.0,"0.242,279.23,","77.37,","26.71,",52.04,,,,,,,,,,,,,,,,
1206,2005,45.0,"0.205,276.50,","70.53,","28.51,",49.52,,,,,,,,,,,,,,,,
1207,2005,46.0,"0.172,274.31,","63.64,","29.21,",46.42,,,,,,,,,,,,,,,,
1208,2005,47.0,"0.146,272.29,","59.16,","30.38,",44.77,,,,,,,,,,,,,,,,
1209,2005,48.0,"0.125,269.60,","54.81,","37.09,",45.95,,,,,,,,,,,,,,,,
1210,2005,49.0,"0.108,266.63,","49.01,","44.41,",46.71,,,,,,,,,,,,,,,,
1211,2005,50.0,"0.098,264.34,","45.52,","46.94,",46.23,,,,,,,,,,,,,,,,
1212,2005,51.0,"0.089,262.43,","43.20,","48.84,",46.02,,,,,,,,,,,,,,,,
1213,2005,52.0,"0.088,261.35,","45.91,","49.27,",47.59,,,,,,,,,,,,,,,,
1214,2006,1.0,"0.088,259.75,","53.27,","54.63,",53.95,,,,,,,,,,,,,,,,
1215,2006,2.0,"0.087,258.75,","56.11,","59.44,",57.77,,,,,,,,,,,,,,,,
1216,2006,3.0,"0.087,258.34,","55.27,","63.67,",59.47,,,,,,,,,,,,,,,,
1217,2006,4.0,"0.084,258.24,","48.96,","68.43,",58.7,,,,,,,,,,,,,,,,
1218,2006,5.0,"0.079,258.60,","38.89,","72.43,",55.66,,,,,,,,,,,,,,,,
1219,2006,6.0,"0.073,259.24,","29.55,","75.24,",52.39,,,,,,,,,,,,,,,,
1220,2006,7.0,"0.074,261.27,","26.64,","72.66,",49.65,,,,,,,,,,,,,,,,
1221,2006,8.0,"0.075,263.61,","25.02,","70.83,",47.92,,,,,,,,,,,,,,,,
1222,2006,9.0,"0.073,264.89,","21.87,","74.42,",48.15,,,,,,,,,,,,,,,,
1223,2006,10.0,"0.078,266.74,","21.37,","76.08,",48.73,,,,,,,,,,,,,,,,
1224,2006,11.0,"0.088,269.20,","21.55,","75.04,",48.29,,,,,,,,,,,,,,,,
1225,2006,12.0,"0.103,271.94,","21.90,","77.73,",49.81,,,,,,,,,,,,,,,,
1226,2006,13.0,"0.127,275.40,","24.84,","75.95,",50.4,,,,,,,,,,,,,,,,
1227,2006,14.0,"0.159,279.16,","30.46,","72.70,",51.58,,,,,,,,,,,,,,,,
1228,2006,15.0,"0.191,282.55,","34.84,","68.76,",51.8,,,,,,,,,,,,,,,,
1229,2006,16.0,"0.225,285.56,","39.67,","61.46,",50.56,,,,,,,,,,,,,,,,
1230,2006,17.0,"0.262,288.28,","44.47,","52.50,",48.48,,,,,,,,,,,,,,,,
1231,2006,18.0,"0.294,290.09,","46.54,","48.15,",47.34,,,,,,,,,,,,,,,,
1232,2006,19.0,"0.323,291.24,","47.11,","49.29,",48.2,,,,,,,,,,,,,,,,
1233,2006,20.0,"0.352,291.96,","48.77,","52.77,",50.77,,,,,,,,,,,,,,,,
1234,2006,21.0,"0.376,292.26,","49.12,","56.60,",52.86,,,,,,,,,,,,,,,,
1235,2006,22.0,"0.396,292.40,","50.88,","57.98,",54.43,,,,,,,,,,,,,,,,
1236,2006,23.0,"0.418,292.97,","56.68,","53.58,",55.13,,,,,,,,,,,,,,,,
1237,2006,24.0,"0.440,293.98,","62.81,","43.37,",53.09,,,,,,,,,,,,,,,,
1238,2006,25.0,"0.456,294.83,","69.68,","35.32,",52.5,,,,,,,,,,,,,,,,
1239,2006,26.0,"0.472,295.60,","78.05,","27.85,",52.95,,,,,,,,,,,,,,,,
1240,2006,27.0,"0.480,296.07,","83.19,","24.28,",53.73,,,,,,,,,,,,,,,,
1241,2006,28.0,"0.474,295.90,","83.20,","28.04,",55.62,,,,,,,,,,,,,,,,
1242,2006,29.0,"0.465,295.56,","81.51,","35.33,",58.42,,,,,,,,,,,,,,,,
1243,2006,30.0,"0.460,295.42,","82.33,","41.01,",61.67,,,,,,,,,,,,,,,,
1244,2006,31.0,"0.454,295.07,","81.66,","44.79,",63.22,,,,,,,,,,,,,,,,
1245,2006,32.0,"0.442,294.52,","77.25,","49.97,",63.61,,,,,,,,,,,,,,,,
1246,2006,33.0,"0.431,293.79,","74.25,","55.30,",64.78,,,,,,,,,,,,,,,,
1247,2006,34.0,"0.420,293.07,","72.87,","56.93,",64.9,,,,,,,,,,,,,,,,
1248,2006,35.0,"0.417,292.43,","76.71,","52.70,",64.71,,,,,,,,,,,,,,,,
1249,2006,36.0,"0.414,291.87,","82.00,","42.32,",62.16,,,,,,,,,,,,,,,,
1250,2006,37.0,"0.406,291.28,","85.88,","31.79,",58.83,,,,,,,,,,,,,,,,
1251,2006,38.0,"0.397,290.44,","88.91,","25.57,",57.24,,,,,,,,,,,,,,,,
1252,2006,39.0,"0.389,289.80,","92.84,","13.32,",53.08,,,,,,,,,,,,,,,,
1253,2006,40.0,"0.377,288.71,","94.95,","5.66,",50.31,,,,,,,,,,,,,,,,
1254,2006,41.0,"0.355,286.80,","96.24,","4.70,",50.47,,,,,,,,,,,,,,,,
1255,2006,42.0,"0.330,285.00,","97.01,","10.02,",53.51,,,,,,,,,,,,,,,,
1256,2006,43.0,"0.305,283.36,","96.84,","13.95,",55.39,,,,,,,,,,,,,,,,
1257,2006,44.0,"0.275,281.72,","95.11,","7.35,",51.23,,,,,,,,,,,,,,,,
1258,2006,45.0,"0.240,279.98,","90.18,","5.07,",47.62,,,,,,,,,,,,,,,,
1259,2006,46.0,"0.212,278.66,","87.01,","4.00,",45.51,,,,,,,,,,,,,,,,
1260,2006,47.0,"0.191,277.61,","87.73,","1.82,",44.78,,,,,,,,,,,,,,,,
1261,2006,48.0,"0.184,276.87,","92.80,","0.26,",46.53,,,,,,,,,,,,,,,,
1262,2006,49.0,"0.176,275.83,","94.48,","0.06,",47.27,,,,,,,,,,,,,,,,
1263,2006,50.0,"0.165,274.11,","94.32,","0.32,",47.32,,,,,,,,,,,,,,,,
1264,2006,51.0,"0.155,272.25,","93.46,","1.09,",47.27,,,,,,,,,,,,,,,,
1265,2006,52.0,"0.143,271.42,","91.53,","0.87,",46.2,,,,,,,,,,,,,,,,
1266,2007,1.0,"0.133,270.60,","95.81,","2.26,",49.04,,,,,,,,,,,,,,,,
1267,2007,2.0,"0.121,269.66,","90.27,","6.13,",48.2,,,,,,,,,,,,,,,,
1268,2007,3.0,"0.110,268.91,","78.40,","11.15,",44.78,,,,,,,,,,,,,,,,
1269,2007,4.0,"0.103,268.12,","65.97,","19.93,",42.95,,,,,,,,,,,,,,,,
1270,2007,5.0,"0.095,267.21,","51.27,","31.99,",41.63,,,,,,,,,,,,,,,,
1271,2007,6.0,"0.093,266.83,","42.80,","41.14,",41.97,,,,,,,,,,,,,,,,
1272,2007,7.0,"0.096,267.55,","39.73,","44.44,",42.09,,,,,,,,,,,,,,,,
1273,2007,8.0,"0.108,269.66,","43.19,","43.21,",43.2,,,,,,,,,,,,,,,,
1274,2007,9.0,"0.132,272.78,","53.02,","36.94,",44.98,,,,,,,,,,,,,,,,
1275,2007,10.0,"0.161,276.13,","64.07,","29.96,",47.02,,,,,,,,,,,,,,,,
1276,2007,11.0,"0.196,279.60,","74.62,","19.39,",47.0,,,,,,,,,,,,,,,,
1277,2007,12.0,"0.227,282.23,","81.72,","19.71,",50.71,,,,,,,,,,,,,,,,
1278,2007,13.0,"0.255,284.74,","87.04,","17.74,",52.39,,,,,,,,,,,,,,,,
1279,2007,14.0,"0.283,286.83,","91.65,","13.39,",52.52,,,,,,,,,,,,,,,,
1280,2007,15.0,"0.310,288.53,","94.62,","11.90,",53.26,,,,,,,,,,,,,,,,
1281,2007,16.0,"0.335,290.10,","94.62,","12.38,",53.5,,,,,,,,,,,,,,,,
1282,2007,17.0,"0.361,291.53,","92.91,","14.75,",53.83,,,,,,,,,,,,,,,,
1283,2007,18.0,"0.385,292.98,","90.03,","14.22,",52.12,,,,,,,,,,,,,,,,
1284,2007,19.0,"0.405,294.30,","86.15,","13.13,",49.64,,,,,,,,,,,,,,,,
1285,2007,20.0,"0.423,295.36,","82.60,","12.85,",47.73,,,,,,,,,,,,,,,,
1286,2007,21.0,"0.443,296.44,","82.31,","9.29,",45.8,,,,,,,,,,,,,,,,
1287,2007,22.0,"0.460,297.19,","83.35,","7.15,",45.25,,,,,,,,,,,,,,,,
1288,2007,23.0,"0.468,297.32,","82.59,","7.89,",45.24,,,,,,,,,,,,,,,,
1289,2007,24.0,"0.471,297.02,","79.52,","10.09,",44.8,,,,,,,,,,,,,,,,
1290,2007,25.0,"0.469,296.47,","76.15,","16.54,",46.34,,,,,,,,,,,,,,,,
1291,2007,26.0,"0.466,296.22,","74.48,","20.50,",47.49,,,,,,,,,,,,,,,,
1292,2007,27.0,"0.464,296.32,","74.15,","21.13,",47.64,,,,,,,,,,,,,,,,
1293,2007,28.0,"0.458,296.12,","73.35,","25.16,",49.26,,,,,,,,,,,,,,,,
1294,2007,29.0,"0.454,295.93,","74.76,","30.44,",52.6,,,,,,,,,,,,,,,,
1295,2007,30.0,"0.451,295.82,","76.28,","35.72,",56.0,,,,,,,,,,,,,,,,
1296,2007,31.0,"0.449,295.84,","78.40,","34.95,",56.68,,,,,,,,,,,,,,,,
1297,2007,32.0,"0.446,295.67,","78.86,","35.01,",56.93,,,,,,,,,,,,,,,,
1298,2007,33.0,"0.436,294.88,","77.02,","40.90,",58.96,,,,,,,,,,,,,,,,
1299,2007,34.0,"0.431,293.93,","78.45,","45.47,",61.96,,,,,,,,,,,,,,,,
1300,2007,35.0,"0.427,292.91,","81.40,","46.89,",64.15,,,,,,,,,,,,,,,,
1301,2007,36.0,"0.414,291.50,","81.46,","47.91,",64.69,,,,,,,,,,,,,,,,
1302,2007,37.0,"0.400,290.34,","81.98,","44.22,",63.1,,,,,,,,,,,,,,,,
1303,2007,38.0,"0.386,289.45,","83.24,","38.86,",61.05,,,,,,,,,,,,,,,,
1304,2007,39.0,"0.364,287.92,","80.92,","37.51,",59.21,,,,,,,,,,,,,,,,
1305,2007,40.0,"0.340,286.43,","77.09,","32.86,",54.98,,,,,,,,,,,,,,,,
1306,2007,41.0,"0.314,284.46,","75.90,","32.03,",53.97,,,,,,,,,,,,,,,,
1307,2007,42.0,"0.286,282.18,","75.02,","38.08,",56.55,,,,,,,,,,,,,,,,
1308,2007,43.0,"0.257,279.53,","72.34,","45.71,",59.02,,,,,,,,,,,,,,,,
1309,2007,44.0,"0.228,276.21,","69.66,","48.46,",59.06,,,,,,,,,,,,,,,,
1310,2007,45.0,"0.195,273.18,","64.39,","49.27,",56.83,,,,,,,,,,,,,,,,
1311,2007,46.0,"0.163,270.34,","58.15,","50.89,",54.52,,,,,,,,,,,,,,,,
1312,2007,47.0,"0.132,267.51,","50.34,","54.76,",52.55,,,,,,,,,,,,,,,,
1313,2007,48.0,"0.106,264.58,","42.83,","61.46,",52.15,,,,,,,,,,,,,,,,
1314,2007,49.0,"0.086,262.20,","33.62,","65.48,",49.55,,,,,,,,,,,,,,,,
1315,2007,50.0,"0.079,261.50,","31.35,","61.27,",46.31,,,,,,,,,,,,,,,,
1316,2007,51.0,"0.082,261.79,","37.76,","52.88,",45.32,,,,,,,,,,,,,,,,
1317,2007,52.0,"0.082,262.01,","41.30,","46.78,",44.04,,,,,,,,,,,,,,,,
1318,2008,1.0,"0.087,263.02,","53.46,","39.13,",46.3,,,,,,,,,,,,,,,,
1319,2008,2.0,"0.097,264.63,","67.54,","30.67,",49.11,,,,,,,,,,,,,,,,
1320,2008,3.0,"0.114,266.67,","83.49,","22.24,",52.86,,,,,,,,,,,,,,,,
1321,2008,4.0,"0.129,268.77,","89.83,","16.95,",53.39,,,,,,,,,,,,,,,,
1322,2008,5.0,"0.147,270.48,","89.97,","17.03,",53.5,,,,,,,,,,,,,,,,
1323,2008,6.0,"0.168,272.37,","91.12,","16.44,",53.78,,,,,,,,,,,,,,,,
1324,2008,7.0,"0.183,273.78,","90.87,","15.93,",53.4,,,,,,,,,,,,,,,,
1325,2008,8.0,"0.194,274.98,","90.40,","17.53,",53.97,,,,,,,,,,,,,,,,
1326,2008,9.0,"0.197,275.49,","87.45,","23.25,",55.35,,,,,,,,,,,,,,,,
1327,2008,10.0,"0.199,276.12,","83.60,","30.24,",56.92,,,,,,,,,,,,,,,,
1328,2008,11.0,"0.208,277.64,","80.57,","30.61,",55.59,,,,,,,,,,,,,,,,
1329,2008,12.0,"0.211,278.44,","74.00,","42.11,",58.05,,,,,,,,,,,,,,,,
1330,2008,13.0,"0.223,279.65,","71.41,","50.29,",60.85,,,,,,,,,,,,,,,,
1331,2008,14.0,"0.236,281.12,","68.25,","58.32,",63.28,,,,,,,,,,,,,,,,
1332,2008,15.0,"0.264,283.19,","71.70,","63.25,",67.47,,,,,,,,,,,,,,,,
1333,2008,16.0,"0.305,285.26,","79.52,","64.45,",71.98,,,,,,,,,,,,,,,,
1334,2008,17.0,"0.340,286.91,","82.74,","67.68,",75.21,,,,,,,,,,,,,,,,
1335,2008,18.0,"0.376,288.40,","85.52,","67.07,",76.3,,,,,,,,,,,,,,,,
1336,2008,19.0,"0.411,289.84,","88.55,","65.17,",76.86,,,,,,,,,,,,,,,,
1337,2008,20.0,"0.436,290.79,","88.72,","66.18,",77.45,,,,,,,,,,,,,,,,
1338,2008,21.0,"0.460,292.12,","90.48,","58.44,",74.46,,,,,,,,,,,,,,,,
1339,2008,22.0,"0.474,292.96,","90.73,","52.38,",71.55,,,,,,,,,,,,,,,,
1340,2008,23.0,"0.485,293.85,","91.50,","44.48,",67.99,,,,,,,,,,,,,,,,
1341,2008,24.0,"0.497,294.90,","92.78,","33.34,",63.06,,,,,,,,,,,,,,,,
1342,2008,25.0,"0.498,295.13,","91.64,","31.79,",61.72,,,,,,,,,,,,,,,,
1343,2008,26.0,"0.496,295.43,","90.75,","29.65,",60.2,,,,,,,,,,,,,,,,
1344,2008,27.0,"0.487,295.43,","86.82,","31.60,",59.21,,,,,,,,,,,,,,,,
1345,2008,28.0,"0.479,295.50,","85.43,","32.75,",59.09,,,,,,,,,,,,,,,,
1346,2008,29.0,"0.474,295.79,","85.98,","31.99,",58.99,,,,,,,,,,,,,,,,
1347,2008,30.0,"0.464,295.85,","83.74,","35.17,",59.46,,,,,,,,,,,,,,,,
1348,2008,31.0,"0.452,295.12,","79.68,","44.04,",61.86,,,,,,,,,,,,,,,,
1349,2008,32.0,"0.449,294.83,","80.40,","45.73,",63.07,,,,,,,,,,,,,,,,
1350,2008,33.0,"0.440,294.84,","79.22,","40.89,",60.06,,,,,,,,,,,,,,,,
1351,2008,34.0,"0.423,294.27,","73.85,","40.28,",57.06,,,,,,,,,,,,,,,,
1352,2008,35.0,"0.401,293.16,","67.22,","42.76,",54.99,,,,,,,,,,,,,,,,
1353,2008,36.0,"0.373,291.49,","60.91,","47.28,",54.1,,,,,,,,,,,,,,,,
1354,2008,37.0,"0.348,289.89,","57.22,","48.44,",52.83,,,,,,,,,,,,,,,,
1355,2008,38.0,"0.322,288.58,","52.65,","47.94,",50.29,,,,,,,,,,,,,,,,
1356,2008,39.0,"0.309,287.75,","54.35,","38.91,",46.63,,,,,,,,,,,,,,,,
1357,2008,40.0,"0.302,287.06,","59.27,","25.47,",42.37,,,,,,,,,,,,,,,,
1358,2008,41.0,"0.293,286.18,","65.71,","11.89,",38.8,,,,,,,,,,,,,,,,
1359,2008,42.0,"0.285,285.85,","74.51,","1.91,",38.21,,,,,,,,,,,,,,,,
1360,2008,43.0,"0.274,285.00,","80.77,","0.37,",40.57,,,,,,,,,,,,,,,,
1361,2008,44.0,"0.253,282.49,","83.20,","1.33,",42.26,,,,,,,,,,,,,,,,
1362,2008,45.0,"0.238,280.34,","89.18,","2.43,",45.81,,,,,,,,,,,,,,,,
1363,2008,46.0,"0.221,278.81,","92.51,","2.80,",47.66,,,,,,,,,,,,,,,,
1364,2008,47.0,"0.198,276.76,","91.53,","5.99,",48.76,,,,,,,,,,,,,,,,
1365,2008,48.0,"0.174,274.15,","86.26,","13.60,",49.93,,,,,,,,,,,,,,,,
1366,2008,49.0,"0.148,270.90,","76.26,","23.75,",50.0,,,,,,,,,,,,,,,,
1367,2008,50.0,"0.130,268.32,","69.06,","28.29,",48.68,,,,,,,,,,,,,,,,
1368,2008,51.0,"0.118,266.56,","65.46,","29.14,",47.3,,,,,,,,,,,,,,,,
1369,2008,52.0,"0.107,264.85,","61.64,","32.92,",47.28,,,,,,,,,,,,,,,,
1370,2009,1.0,"0.091,263.21,","57.10,","38.61,",47.85,,,,,,,,,,,,,,,,
1371,2009,2.0,"0.083,262.72,","52.85,","40.81,",46.83,,,,,,,,,,,,,,,,
1372,2009,3.0,"0.080,263.17,","50.16,","40.42,",45.29,,,,,,,,,,,,,,,,
1373,2009,4.0,"0.078,263.79,","44.89,","41.95,",43.42,,,,,,,,,,,,,,,,
1374,2009,5.0,"0.076,264.28,","37.51,","46.62,",42.07,,,,,,,,,,,,,,,,
1375,2009,6.0,"0.080,265.30,","34.43,","48.60,",41.52,,,,,,,,,,,,,,,,
1376,2009,7.0,"0.092,267.04,","37.40,","46.99,",42.19,,,,,,,,,,,,,,,,
1377,2009,8.0,"0.101,268.71,","39.83,","47.61,",43.72,,,,,,,,,,,,,,,,
1378,2009,9.0,"0.115,270.49,","44.40,","48.08,",46.24,,,,,,,,,,,,,,,,
1379,2009,10.0,"0.138,272.86,","52.30,","46.62,",49.46,,,,,,,,,,,,,,,,
1380,2009,11.0,"0.166,276.17,","60.13,","38.50,",49.31,,,,,,,,,,,,,,,,
1381,2009,12.0,"0.197,279.79,","67.16,","34.02,",50.59,,,,,,,,,,,,,,,,
1382,2009,13.0,"0.225,283.11,","72.30,","28.26,",50.28,,,,,,,,,,,,,,,,
1383,2009,14.0,"0.255,285.96,","78.01,","20.50,",49.26,,,,,,,,,,,,,,,,
1384,2009,15.0,"0.288,288.52,","83.62,","12.40,",48.01,,,,,,,,,,,,,,,,
1385,2009,16.0,"0.318,290.08,","85.89,","13.11,",49.5,,,,,,,,,,,,,,,,
1386,2009,17.0,"0.341,291.11,","83.22,","20.18,",51.7,,,,,,,,,,,,,,,,
1387,2009,18.0,"0.365,292.03,","80.15,","25.96,",53.05,,,,,,,,,,,,,,,,
1388,2009,19.0,"0.392,293.03,","79.46,","28.50,",53.98,,,,,,,,,,,,,,,,
1389,2009,20.0,"0.411,293.27,","76.84,","37.62,",57.23,,,,,,,,,,,,,,,,
1390,2009,21.0,"0.428,293.14,","74.71,","46.83,",60.77,,,,,,,,,,,,,,,,
1391,2009,22.0,"0.444,293.21,","75.37,","49.41,",62.39,,,,,,,,,,,,,,,,
1392,2009,23.0,"0.458,293.65,","77.77,","46.34,",62.05,,,,,,,,,,,,,,,,
1393,2009,24.0,"0.467,294.07,","77.91,","42.34,",60.13,,,,,,,,,,,,,,,,
1394,2009,25.0,"0.474,294.47,","79.31,","39.35,",59.33,,,,,,,,,,,,,,,,
1395,2009,26.0,"0.477,294.81,","81.00,","36.82,",58.91,,,,,,,,,,,,,,,,
1396,2009,27.0,"0.484,295.45,","85.32,","31.31,",58.31,,,,,,,,,,,,,,,,
1397,2009,28.0,"0.480,295.70,","86.14,","30.27,",58.2,,,,,,,,,,,,,,,,
1398,2009,29.0,"0.475,295.84,","86.64,","31.38,",59.01,,,,,,,,,,,,,,,,
