,Mean,data,for,UKR,Province=,10:,"Khmel'nyts'kyy,",from,1981,to,2017<br>The,data.1,below,were,extracted,from.1,weekly,files,like:,"../AVHRR_VHP/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_198135.txt<br><tt><pre>year,week,,","provinceID,","SMN,SMT,VCI,TCI,VHI"
1122,2003,46.0,"0.135,273.80,","54.98,","29.70,",42.34,,,,,,,,,,,,,,,,
1123,2003,47.0,"0.119,271.79,","59.61,","28.37,",43.99,,,,,,,,,,,,,,,,
1124,2003,48.0,"0.109,269.69,","64.88,","29.80,",47.34,,,,,,,,,,,,,,,,
1125,2003,49.0,"0.103,267.25,","70.73,","33.27,",52.0,,,,,,,,,,,,,,,,
1126,2003,50.0,"0.097,263.98,","73.07,","38.89,",55.98,,,,,,,,,,,,,,,,
1127,2003,51.0,"0.091,260.03,","75.68,","46.63,",61.15,,,,,,,,,,,,,,,,
1128,2003,52.0,"0.078,254.20,","67.68,","65.13,",66.4,,,,,,,,,,,,,,,,
1129,2004,1.0,"0.066,247.47,","57.31,","86.95,",72.13,,,,,,,,,,,,,,,,
1130,2004,5.0,"0.055,247.46,","44.07,","86.84,",65.46,,,,,,,,,,,,,,,,
1131,2004,6.0,"0.055,251.35,","39.25,","79.89,",59.57,,,,,,,,,,,,,,,,
1132,2004,7.0,"0.056,254.06,","36.05,","76.72,",56.39,,,,,,,,,,,,,,,,
1133,2004,8.0,"0.057,255.69,","33.59,","78.43,",56.01,,,,,,,,,,,,,,,,
1134,2004,9.0,"0.056,256.26,","30.74,","82.27,",56.51,,,,,,,,,,,,,,,,
1135,2004,10.0,"0.058,257.42,","27.77,","83.37,",55.57,,,,,,,,,,,,,,,,
1136,2004,25.0,"0.443,297.82,","55.00,","19.10,",37.05,,,,,,,,,,,,,,,,
1137,2004,26.0,"0.431,298.05,","48.37,","17.26,",32.82,,,,,,,,,,,,,,,,
1138,2004,27.0,"0.411,297.14,","38.14,","26.14,",32.14,,,,,,,,,,,,,,,,
1139,2004,28.0,"0.392,296.45,","31.71,","33.28,",32.5,,,,,,,,,,,,,,,,
1140,2004,30.0,"0.373,295.41,","32.95,","46.20,",39.58,,,,,,,,,,,,,,,,
1141,2004,31.0,"0.376,295.15,","37.35,","49.07,",43.21,,,,,,,,,,,,,,,,
1142,2004,32.0,"0.384,294.95,","45.25,","50.83,",48.04,,,,,,,,,,,,,,,,
1143,2004,33.0,"0.392,294.52,","53.96,","53.55,",53.75,,,,,,,,,,,,,,,,
1144,2004,34.0,"0.404,294.05,","67.68,","53.63,",60.65,,,,,,,,,,,,,,,,
1145,2004,35.0,"0.405,293.48,","77.33,","50.03,",63.68,,,,,,,,,,,,,,,,
1146,2004,36.0,"0.398,292.85,","82.02,","42.67,",62.34,,,,,,,,,,,,,,,,
1147,2004,37.0,"0.381,291.83,","82.09,","39.11,",60.6,,,,,,,,,,,,,,,,
1148,2004,38.0,"0.363,290.34,","81.36,","38.99,",60.18,,,,,,,,,,,,,,,,
1149,2004,39.0,"0.344,288.86,","81.41,","38.17,",59.79,,,,,,,,,,,,,,,,
1150,2004,40.0,"0.319,287.22,","79.15,","37.43,",58.29,,,,,,,,,,,,,,,,
1151,2004,41.0,"0.291,285.05,","76.03,","37.50,",56.76,,,,,,,,,,,,,,,,
1152,2004,42.0,"0.265,282.78,","74.86,","40.99,",57.93,,,,,,,,,,,,,,,,
1153,2004,43.0,"0.239,280.74,","74.71,","39.70,",57.2,,,,,,,,,,,,,,,,
1154,2004,44.0,"0.206,277.85,","71.06,","39.71,",55.38,,,,,,,,,,,,,,,,
1155,2004,45.0,"0.164,273.58,","59.90,","48.26,",54.08,,,,,,,,,,,,,,,,
1156,2004,46.0,"0.129,268.71,","51.12,","57.79,",54.45,,,,,,,,,,,,,,,,
1157,2004,47.0,"0.110,265.68,","53.21,","57.62,",55.42,,,,,,,,,,,,,,,,
1158,2004,48.0,"0.095,263.59,","54.48,","56.35,",55.42,,,,,,,,,,,,,,,,
1159,2004,49.0,"0.084,261.38,","55.29,","57.84,",56.56,,,,,,,,,,,,,,,,
1160,2004,50.0,"0.076,260.12,","54.54,","54.62,",54.58,,,,,,,,,,,,,,,,
1161,2004,51.0,"0.076,260.74,","61.68,","43.58,",52.63,,,,,,,,,,,,,,,,
1162,2004,52.0,"0.076,260.67,","65.94,","39.97,",52.95,,,,,,,,,,,,,,,,
1163,2005,1.0,"0.071,258.94,","62.22,","45.68,",53.95,,,,,,,,,,,,,,,,
1164,2005,2.0,"0.066,257.06,","57.68,","54.40,",56.04,,,,,,,,,,,,,,,,
1165,2005,3.0,"0.061,256.10,","53.61,","58.94,",56.28,,,,,,,,,,,,,,,,
1166,2005,4.0,"0.055,253.99,","47.43,","66.26,",56.85,,,,,,,,,,,,,,,,
1167,2005,5.0,"0.046,251.07,","36.17,","76.61,",56.39,,,,,,,,,,,,,,,,
1168,2005,6.0,"0.040,248.07,","26.83,","87.05,",56.94,,,,,,,,,,,,,,,,
1169,2005,7.0,"0.038,247.81,","22.93,","90.28,",56.61,,,,,,,,,,,,,,,,
1170,2005,8.0,"0.040,248.60,","22.75,","93.13,",57.94,,,,,,,,,,,,,,,,
1171,2005,9.0,"0.045,249.96,","24.14,","95.11,",59.63,,,,,,,,,,,,,,,,
1172,2005,10.0,"0.051,253.00,","24.34,","93.93,",59.14,,,,,,,,,,,,,,,,
1173,2005,11.0,"0.063,258.87,","26.21,","87.92,",57.06,,,,,,,,,,,,,,,,
1174,2005,12.0,"0.089,267.02,","33.28,","74.19,",53.73,,,,,,,,,,,,,,,,
1175,2005,13.0,"0.121,273.87,","40.73,","63.36,",52.05,,,,,,,,,,,,,,,,
1176,2005,14.0,"0.151,279.19,","44.33,","57.14,",50.73,,,,,,,,,,,,,,,,
1177,2005,15.0,"0.179,283.53,","44.75,","51.04,",47.9,,,,,,,,,,,,,,,,
1178,2005,16.0,"0.211,286.37,","44.99,","50.48,",47.74,,,,,,,,,,,,,,,,
1179,2005,17.0,"0.249,287.46,","47.59,","60.16,",53.87,,,,,,,,,,,,,,,,
1180,2005,18.0,"0.297,289.01,","53.81,","62.34,",58.07,,,,,,,,,,,,,,,,
1181,2005,19.0,"0.348,290.91,","60.76,","57.58,",59.17,,,,,,,,,,,,,,,,
1182,2005,20.0,"0.394,292.70,","66.78,","52.32,",59.55,,,,,,,,,,,,,,,,
1183,2005,21.0,"0.430,294.12,","71.23,","47.08,",59.16,,,,,,,,,,,,,,,,
1184,2005,22.0,"0.458,295.19,","75.48,","41.70,",58.59,,,,,,,,,,,,,,,,
1185,2005,24.0,"0.485,295.87,","80.80,","38.79,",59.8,,,,,,,,,,,,,,,,
1186,2005,25.0,"0.487,296.07,","82.07,","36.68,",59.37,,,,,,,,,,,,,,,,
1187,2005,26.0,"0.481,295.98,","79.38,","38.24,",58.81,,,,,,,,,,,,,,,,
1188,2005,27.0,"0.471,296.18,","75.46,","36.82,",56.14,,,,,,,,,,,,,,,,
1189,2005,28.0,"0.457,296.19,","71.53,","35.99,",53.76,,,,,,,,,,,,,,,,
1190,2005,29.0,"0.440,296.16,","66.60,","35.80,",51.2,,,,,,,,,,,,,,,,
1191,2005,30.0,"0.427,296.07,","63.51,","37.40,",50.46,,,,,,,,,,,,,,,,
1192,2005,31.0,"0.421,295.75,","63.62,","41.21,",52.41,,,,,,,,,,,,,,,,
1193,2005,32.0,"0.417,295.44,","64.89,","44.12,",54.5,,,,,,,,,,,,,,,,
1194,2005,33.0,"0.412,295.22,","66.50,","44.03,",55.26,,,,,,,,,,,,,,,,
1195,2005,34.0,"0.410,294.93,","70.78,","42.04,",56.41,,,,,,,,,,,,,,,,
1196,2005,35.0,"0.406,294.59,","77.13,","36.94,",57.03,,,,,,,,,,,,,,,,
1197,2005,36.0,"0.401,294.23,","83.01,","28.95,",55.98,,,,,,,,,,,,,,,,
1198,2005,37.0,"0.392,293.78,","86.39,","21.55,",53.97,,,,,,,,,,,,,,,,
1199,2005,38.0,"0.376,292.47,","86.43,","19.72,",53.07,,,,,,,,,,,,,,,,
1200,2005,39.0,"0.355,291.17,","85.73,","15.75,",50.74,,,,,,,,,,,,,,,,
1201,2005,40.0,"0.336,289.73,","86.27,","11.14,",48.7,,,,,,,,,,,,,,,,
1202,2005,41.0,"0.309,287.94,","85.08,","6.95,",46.02,,,,,,,,,,,,,,,,
1203,2005,42.0,"0.278,285.95,","81.30,","8.32,",44.81,,,,,,,,,,,,,,,,
1204,2005,43.0,"0.244,283.45,","77.53,","15.01,",46.27,,,,,,,,,,,,,,,,
1205,2005,44.0,"0.213,280.78,","75.51,","16.21,",45.86,,,,,,,,,,,,,,,,
1206,2005,45.0,"0.184,277.90,","72.87,","19.41,",46.14,,,,,,,,,,,,,,,,
1207,2005,46.0,"0.159,276.05,","72.10,","16.88,",44.49,,,,,,,,,,,,,,,,
1208,2005,47.0,"0.139,274.96,","75.54,","12.83,",44.19,,,,,,,,,,,,,,,,
1209,2005,48.0,"0.122,272.44,","76.05,","17.23,",46.64,,,,,,,,,,,,,,,,
1210,2005,49.0,"0.107,269.84,","74.95,","21.73,",48.34,,,,,,,,,,,,,,,,
1211,2005,50.0,"0.096,267.50,","73.41,","23.92,",48.66,,,,,,,,,,,,,,,,
1212,2005,51.0,"0.084,264.51,","70.29,","28.31,",49.3,,,,,,,,,,,,,,,,
1213,2005,52.0,"0.073,261.83,","63.83,","35.69,",49.76,,,,,,,,,,,,,,,,
1214,2006,1.0,"0.063,259.00,","54.11,","45.81,",49.96,,,,,,,,,,,,,,,,
1215,2006,2.0,"0.055,257.48,","46.54,","53.22,",49.88,,,,,,,,,,,,,,,,
1216,2006,3.0,"0.051,257.20,","43.35,","55.55,",49.45,,,,,,,,,,,,,,,,
1217,2006,4.0,"0.046,256.53,","38.59,","58.50,",48.54,,,,,,,,,,,,,,,,
1218,2006,5.0,"0.041,256.12,","31.40,","62.35,",46.88,,,,,,,,,,,,,,,,
1219,2006,6.0,"0.037,256.04,","24.18,","66.58,",45.38,,,,,,,,,,,,,,,,
1220,2006,7.0,"0.036,257.61,","21.71,","66.29,",44.0,,,,,,,,,,,,,,,,
1221,2006,8.0,"0.036,259.20,","20.22,","68.46,",44.34,,,,,,,,,,,,,,,,
1222,2006,9.0,"0.035,258.88,","18.02,","77.97,",47.99,,,,,,,,,,,,,,,,
1223,2006,10.0,"0.040,258.84,","18.11,","84.00,",51.06,,,,,,,,,,,,,,,,
1224,2006,11.0,"0.051,260.25,","19.65,","84.74,",52.19,,,,,,,,,,,,,,,,
1225,2006,12.0,"0.066,263.29,","21.52,","85.07,",53.29,,,,,,,,,,,,,,,,
1226,2006,13.0,"0.091,268.34,","25.50,","82.71,",54.1,,,,,,,,,,,,,,,,
1227,2006,14.0,"0.126,274.92,","32.03,","77.27,",54.65,,,,,,,,,,,,,,,,
1228,2006,15.0,"0.163,280.42,","37.30,","70.58,",53.94,,,,,,,,,,,,,,,,
1229,2006,16.0,"0.203,284.64,","41.66,","63.78,",52.72,,,,,,,,,,,,,,,,
1230,2006,17.0,"0.246,287.39,","46.52,","61.37,",53.94,,,,,,,,,,,,,,,,
1231,2006,18.0,"0.285,289.49,","48.93,","58.13,",53.53,,,,,,,,,,,,,,,,
1232,2006,19.0,"0.319,291.23,","48.56,","54.49,",51.53,,,,,,,,,,,,,,,,
1233,2006,20.0,"0.350,292.26,","47.68,","56.40,",52.04,,,,,,,,,,,,,,,,
1234,2006,21.0,"0.376,292.69,","45.64,","61.14,",53.39,,,,,,,,,,,,,,,,
1235,2006,22.0,"0.398,292.62,","44.35,","66.96,",55.66,,,,,,,,,,,,,,,,
1236,2006,23.0,"0.420,292.97,","47.52,","67.15,",57.33,,,,,,,,,,,,,,,,
1237,2006,24.0,"0.440,293.69,","54.52,","62.67,",58.59,,,,,,,,,,,,,,,,
1238,2006,25.0,"0.454,294.37,","62.26,","56.83,",59.55,,,,,,,,,,,,,,,,
1239,2006,26.0,"0.468,295.25,","71.61,","47.32,",59.46,,,,,,,,,,,,,,,,
1240,2006,27.0,"0.473,295.97,","76.68,","39.47,",58.08,,,,,,,,,,,,,,,,
1241,2006,28.0,"0.466,296.28,","77.86,","34.91,",56.39,,,,,,,,,,,,,,,,
1242,2006,29.0,"0.458,296.42,","77.77,","32.46,",55.11,,,,,,,,,,,,,,,,
1243,2006,30.0,"0.446,296.47,","75.60,","32.47,",54.03,,,,,,,,,,,,,,,,
1244,2006,31.0,"0.433,296.28,","71.66,","34.66,",53.16,,,,,,,,,,,,,,,,
1245,2006,32.0,"0.419,295.91,","66.44,","38.30,",52.37,,,,,,,,,,,,,,,,
1246,2006,33.0,"0.403,295.26,","60.75,","43.61,",52.18,,,,,,,,,,,,,,,,
1247,2006,34.0,"0.392,294.59,","60.20,","46.43,",53.32,,,,,,,,,,,,,,,,
1248,2006,35.0,"0.386,293.94,","65.79,","44.36,",55.07,,,,,,,,,,,,,,,,
1249,2006,36.0,"0.379,293.28,","72.10,","38.06,",55.08,,,,,,,,,,,,,,,,
1250,2006,37.0,"0.371,292.59,","77.18,","31.80,",54.49,,,,,,,,,,,,,,,,
1251,2006,38.0,"0.364,291.61,","82.25,","27.10,",54.67,,,,,,,,,,,,,,,,
1252,2006,39.0,"0.359,290.94,","88.95,","17.54,",53.25,,,,,,,,,,,,,,,,
1253,2006,40.0,"0.347,289.62,","93.90,","11.34,",52.62,,,,,,,,,,,,,,,,
1254,2006,41.0,"0.326,287.64,","95.83,","7.94,",51.88,,,,,,,,,,,,,,,,
1255,2006,42.0,"0.305,286.06,","97.21,","5.80,",51.51,,,,,,,,,,,,,,,,
1256,2006,43.0,"0.277,284.11,","96.28,","8.78,",52.53,,,,,,,,,,,,,,,,
1257,2006,44.0,"0.243,282.02,","93.72,","6.35,",50.03,,,,,,,,,,,,,,,,
1258,2006,45.0,"0.209,280.04,","88.80,","5.23,",47.01,,,,,,,,,,,,,,,,
1259,2006,46.0,"0.178,278.49,","85.15,","3.20,",44.17,,,,,,,,,,,,,,,,
1260,2006,47.0,"0.155,276.91,","87.61,","3.16,",45.38,,,,,,,,,,,,,,,,
1261,2006,48.0,"0.141,275.76,","91.43,","2.87,",47.15,,,,,,,,,,,,,,,,
1262,2006,49.0,"0.128,274.35,","93.69,","3.54,",48.61,,,,,,,,,,,,,,,,
1263,2006,50.0,"0.120,272.37,","95.82,","4.72,",50.27,,,,,,,,,,,,,,,,
1264,2006,51.0,"0.111,270.29,","96.90,","5.37,",51.13,,,,,,,,,,,,,,,,
1265,2006,52.0,"0.106,269.90,","96.89,","4.70,",50.8,,,,,,,,,,,,,,,,
1266,2007,1.0,"0.102,269.33,","94.40,","6.91,",50.66,,,,,,,,,,,,,,,,
1267,2007,2.0,"0.099,269.07,","91.49,","10.05,",50.77,,,,,,,,,,,,,,,,
1268,2007,3.0,"0.094,268.88,","87.36,","12.59,",49.98,,,,,,,,,,,,,,,,
1269,2007,4.0,"0.088,268.44,","79.74,","17.01,",48.38,,,,,,,,,,,,,,,,
1270,2007,5.0,"0.078,267.56,","64.16,","25.27,",44.72,,,,,,,,,,,,,,,,
1271,2007,6.0,"0.075,267.51,","53.68,","30.95,",42.32,,,,,,,,,,,,,,,,
1272,2007,7.0,"0.078,268.37,","51.24,","32.80,",42.02,,,,,,,,,,,,,,,,
1273,2007,8.0,"0.088,270.78,","53.48,","31.21,",42.35,,,,,,,,,,,,,,,,
1274,2007,9.0,"0.109,274.38,","61.80,","26.19,",44.0,,,,,,,,,,,,,,,,
1275,2007,10.0,"0.135,278.15,","71.11,","19.96,",45.53,,,,,,,,,,,,,,,,
1276,2007,11.0,"0.161,281.23,","78.30,","13.53,",45.92,,,,,,,,,,,,,,,,
1277,2007,12.0,"0.188,283.62,","84.53,","14.56,",49.55,,,,,,,,,,,,,,,,
1278,2007,13.0,"0.218,286.35,","89.53,","12.98,",51.25,,,,,,,,,,,,,,,,
1279,2007,14.0,"0.253,288.54,","94.24,","8.80,",51.52,,,,,,,,,,,,,,,,
1280,2007,15.0,"0.288,290.12,","95.05,","7.46,",51.26,,,,,,,,,,,,,,,,
1281,2007,16.0,"0.321,291.69,","93.41,","9.05,",51.23,,,,,,,,,,,,,,,,
1282,2007,17.0,"0.354,293.20,","92.14,","10.36,",51.25,,,,,,,,,,,,,,,,
1283,2007,18.0,"0.385,294.56,","90.09,","11.24,",50.67,,,,,,,,,,,,,,,,
1284,2007,19.0,"0.414,295.87,","87.90,","11.33,",49.61,,,,,,,,,,,,,,,,
1285,2007,20.0,"0.436,296.77,","85.51,","13.38,",49.45,,,,,,,,,,,,,,,,
1286,2007,21.0,"0.458,297.66,","84.07,","11.98,",48.03,,,,,,,,,,,,,,,,
1287,2007,22.0,"0.473,298.33,","83.25,","10.49,",46.87,,,,,,,,,,,,,,,,
1288,2007,23.0,"0.480,298.58,","81.34,","10.74,",46.04,,,,,,,,,,,,,,,,
1289,2007,24.0,"0.480,298.56,","78.15,","10.16,",44.15,,,,,,,,,,,,,,,,
1290,2007,25.0,"0.473,298.26,","73.64,","11.61,",42.62,,,,,,,,,,,,,,,,
1291,2007,26.0,"0.466,298.36,","70.29,","9.74,",40.02,,,,,,,,,,,,,,,,
1292,2007,27.0,"0.459,298.68,","67.72,","6.31,",37.02,,,,,,,,,,,,,,,,
1293,2007,28.0,"0.446,298.38,","64.89,","8.07,",36.48,,,,,,,,,,,,,,,,
1294,2007,29.0,"0.437,297.99,","64.68,","12.09,",38.38,,,,,,,,,,,,,,,,
1295,2007,30.0,"0.427,297.62,","64.35,","17.92,",41.13,,,,,,,,,,,,,,,,
1296,2007,31.0,"0.421,297.32,","64.28,","21.35,",42.82,,,,,,,,,,,,,,,,
1297,2007,32.0,"0.414,296.93,","63.72,","25.19,",44.45,,,,,,,,,,,,,,,,
1298,2007,33.0,"0.405,296.04,","62.02,","33.29,",47.66,,,,,,,,,,,,,,,,
1299,2007,34.0,"0.400,295.08,","65.26,","40.23,",52.75,,,,,,,,,,,,,,,,
1300,2007,35.0,"0.397,294.29,","73.00,","40.49,",56.74,,,,,,,,,,,,,,,,
1301,2007,36.0,"0.388,292.96,","77.67,","41.21,",59.44,,,,,,,,,,,,,,,,
1302,2007,37.0,"0.377,291.75,","80.40,","39.42,",59.91,,,,,,,,,,,,,,,,
1303,2007,38.0,"0.367,290.84,","83.79,","34.29,",59.04,,,,,,,,,,,,,,,,
1304,2007,39.0,"0.349,289.23,","84.02,","34.67,",59.34,,,,,,,,,,,,,,,,
1305,2007,40.0,"0.327,287.58,","83.13,","33.86,",58.49,,,,,,,,,,,,,,,,
1306,2007,41.0,"0.300,285.41,","80.99,","33.71,",57.35,,,,,,,,,,,,,,,,
1307,2007,42.0,"0.269,282.32,","76.75,","46.52,",61.64,,,,,,,,,,,,,,,,
1308,2007,43.0,"0.234,278.90,","71.70,","57.07,",64.39,,,,,,,,,,,,,,,,
1309,2007,44.0,"0.197,275.50,","65.59,","58.49,",62.04,,,,,,,,,,,,,,,,
1310,2007,45.0,"0.158,271.90,","55.74,","59.45,",57.59,,,,,,,,,,,,,,,,
1311,2007,46.0,"0.127,268.60,","49.42,","59.27,",54.35,,,,,,,,,,,,,,,,
1312,2007,47.0,"0.101,265.02,","46.58,","61.67,",54.12,,,,,,,,,,,,,,,,
1313,2007,48.0,"0.083,262.32,","44.74,","62.32,",53.53,,,,,,,,,,,,,,,,
1314,2007,49.0,"0.067,260.71,","39.34,","60.58,",49.96,,,,,,,,,,,,,,,,
1315,2007,50.0,"0.059,260.19,","38.16,","54.34,",46.25,,,,,,,,,,,,,,,,
1316,2007,51.0,"0.059,260.45,","44.46,","45.08,",44.77,,,,,,,,,,,,,,,,
1317,2007,52.0,"0.055,260.42,","44.48,","41.41,",42.94,,,,,,,,,,,,,,,,
1318,2008,1.0,"0.057,261.23,","48.33,","37.59,",42.96,,,,,,,,,,,,,,,,
1319,2008,2.0,"0.065,262.48,","57.59,","34.57,",46.08,,,,,,,,,,,,,,,,
1320,2008,3.0,"0.079,263.75,","72.75,","31.15,",51.95,,,,,,,,,,,,,,,,
1321,2008,4.0,"0.093,266.26,","84.76,","24.18,",54.47,,,,,,,,,,,,,,,,
1322,2008,5.0,"0.109,269.39,","91.39,","18.66,",55.03,,,,,,,,,,,,,,,,
1323,2008,6.0,"0.129,272.37,","95.05,","14.66,",54.85,,,,,,,,,,,,,,,,
1324,2008,7.0,"0.143,274.29,","95.60,","12.79,",54.19,,,,,,,,,,,,,,,,
1325,2008,8.0,"0.156,275.89,","96.14,","13.16,",54.65,,,,,,,,,,,,,,,,
1326,2008,9.0,"0.169,277.73,","96.44,","13.91,",55.17,,,,,,,,,,,,,,,,
1327,2008,10.0,"0.181,279.31,","96.33,","15.71,",56.02,,,,,,,,,,,,,,,,
1328,2008,11.0,"0.196,280.83,","96.12,","14.82,",55.47,,,,,,,,,,,,,,,,
1329,2008,12.0,"0.207,281.77,","94.15,","21.43,",57.79,,,,,,,,,,,,,,,,
1330,2008,13.0,"0.225,283.02,","92.91,","26.65,",59.78,,,,,,,,,,,,,,,,
1331,2008,14.0,"0.243,284.40,","89.12,","30.34,",59.73,,,,,,,,,,,,,,,,
1332,2008,15.0,"0.271,285.83,","87.30,","35.64,",61.47,,,,,,,,,,,,,,,,
1333,2008,16.0,"0.313,287.12,","89.75,","44.59,",67.17,,,,,,,,,,,,,,,,
1334,2008,17.0,"0.351,288.25,","90.85,","53.73,",72.29,,,,,,,,,,,,,,,,
1335,2008,18.0,"0.391,289.34,","92.23,","59.65,",75.94,,,,,,,,,,,,,,,,
1336,2008,19.0,"0.426,290.60,","92.68,","60.71,",76.69,,,,,,,,,,,,,,,,
1337,2008,20.0,"0.449,291.08,","90.91,","67.89,",79.4,,,,,,,,,,,,,,,,
1338,2008,21.0,"0.472,292.44,","90.76,","63.85,",77.31,,,,,,,,,,,,,,,,
1339,2008,22.0,"0.486,293.80,","89.67,","55.44,",72.56,,,,,,,,,,,,,,,,
1340,2008,23.0,"0.495,294.67,","89.82,","50.12,",69.97,,,,,,,,,,,,,,,,
1341,2008,24.0,"0.500,295.58,","89.92,","41.98,",65.95,,,,,,,,,,,,,,,,
1342,2008,25.0,"0.498,296.06,","88.37,","36.75,",62.56,,,,,,,,,,,,,,,,
1343,2008,26.0,"0.489,296.57,","84.56,","30.94,",57.75,,,,,,,,,,,,,,,,
1344,2008,27.0,"0.475,296.80,","77.82,","29.00,",53.41,,,,,,,,,,,,,,,,
1345,2008,28.0,"0.462,296.79,","74.46,","28.01,",51.24,,,,,,,,,,,,,,,,
1346,2008,29.0,"0.449,296.98,","72.12,","24.83,",48.48,,,,,,,,,,,,,,,,
1347,2008,30.0,"0.433,296.97,","67.62,","26.01,",46.81,,,,,,,,,,,,,,,,
1348,2008,31.0,"0.416,296.08,","61.29,","37.34,",49.32,,,,,,,,,,,,,,,,
1349,2008,32.0,"0.409,295.71,","60.25,","40.94,",50.59,,,,,,,,,,,,,,,,
1350,2008,33.0,"0.401,295.99,","59.25,","34.02,",46.64,,,,,,,,,,,,,,,,
1351,2008,34.0,"0.387,295.51,","56.47,","34.63,",45.55,,,,,,,,,,,,,,,,
1352,2008,35.0,"0.367,294.55,","54.50,","37.10,",45.8,,,,,,,,,,,,,,,,
1353,2008,36.0,"0.337,292.71,","49.06,","43.17,",46.12,,,,,,,,,,,,,,,,
1354,2008,37.0,"0.305,290.71,","42.87,","48.20,",45.53,,,,,,,,,,,,,,,,
1355,2008,38.0,"0.283,289.11,","40.44,","49.17,",44.81,,,,,,,,,,,,,,,,
1356,2008,39.0,"0.271,288.08,","43.81,","45.34,",44.58,,,,,,,,,,,,,,,,
1357,2008,40.0,"0.268,287.13,","51.70,","38.36,",45.03,,,,,,,,,,,,,,,,
1358,2008,41.0,"0.265,286.06,","61.24,","25.96,",43.6,,,,,,,,,,,,,,,,
1359,2008,42.0,"0.260,285.53,","71.57,","11.53,",41.55,,,,,,,,,,,,,,,,
1360,2008,43.0,"0.252,284.68,","82.23,","3.56,",42.9,,,,,,,,,,,,,,,,
1361,2008,44.0,"0.233,282.03,","87.52,","6.03,",46.77,,,,,,,,,,,,,,,,
1362,2008,45.0,"0.214,279.38,","92.11,","9.38,",50.74,,,,,,,,,,,,,,,,
1363,2008,46.0,"0.192,277.16,","94.09,","10.61,",52.35,,,,,,,,,,,,,,,,
1364,2008,47.0,"0.160,274.08,","91.16,","16.94,",54.05,,,,,,,,,,,,,,,,
1365,2008,48.0,"0.133,271.00,","86.15,","23.74,",54.95,,,,,,,,,,,,,,,,
1366,2008,49.0,"0.108,267.78,","78.56,","30.83,",54.69,,,,,,,,,,,,,,,,
1367,2008,50.0,"0.090,265.31,","69.80,","33.36,",51.58,,,,,,,,,,,,,,,,
1368,2008,51.0,"0.079,263.77,","66.28,","31.57,",48.92,,,,,,,,,,,,,,,,
1369,2008,52.0,"0.070,262.52,","60.86,","33.19,",47.02,,,,,,,,,,,,,,,,
1370,2009,1.0,"0.059,261.05,","50.38,","38.09,",44.24,,,,,,,,,,,,,,,,
1371,2009,2.0,"0.054,260.48,","44.87,","42.08,",43.47,,,,,,,,,,,,,,,,
1372,2009,3.0,"0.054,261.29,","46.74,","40.49,",43.61,,,,,,,,,,,,,,,,
1373,2009,4.0,"0.057,262.60,","49.12,","37.22,",43.17,,,,,,,,,,,,,,,,
1374,2009,5.0,"0.060,263.89,","48.18,","36.92,",42.55,,,,,,,,,,,,,,,,
1375,2009,6.0,"0.068,265.49,","48.65,","36.77,",42.71,,,,,,,,,,,,,,,,
1376,2009,7.0,"0.081,267.73,","52.97,","34.30,",43.64,,,,,,,,,,,,,,,,
1377,2009,8.0,"0.089,269.46,","54.11,","35.07,",44.59,,,,,,,,,,,,,,,,
1378,2009,9.0,"0.097,270.73,","54.71,","38.38,",46.54,,,,,,,,,,,,,,,,
1379,2009,10.0,"0.108,272.35,","56.11,","39.81,",47.96,,,,,,,,,,,,,,,,
1380,2009,11.0,"0.127,275.06,","60.12,","35.34,",47.73,,,,,,,,,,,,,,,,
1381,2009,12.0,"0.155,278.57,","67.59,","32.85,",50.22,,,,,,,,,,,,,,,,
1382,2009,13.0,"0.194,282.91,","77.51,","26.79,",52.15,,,,,,,,,,,,,,,,
1383,2009,14.0,"0.235,286.75,","85.76,","18.08,",51.92,,,,,,,,,,,,,,,,
1384,2009,15.0,"0.275,289.80,","89.23,","9.86,",49.54,,,,,,,,,,,,,,,,
1385,2009,16.0,"0.315,291.96,","90.95,","7.30,",49.12,,,,,,,,,,,,,,,,
1386,2009,17.0,"0.349,293.34,","90.16,","9.45,",49.8,,,,,,,,,,,,,,,,
1387,2009,18.0,"0.380,294.26,","87.97,","14.48,",51.22,,,,,,,,,,,,,,,,
1388,2009,19.0,"0.411,295.51,","86.68,","15.14,",50.91,,,,,,,,,,,,,,,,
1389,2009,20.0,"0.435,296.26,","84.91,","18.66,",51.78,,,,,,,,,,,,,,,,
1390,2009,21.0,"0.456,296.29,","83.16,","25.80,",54.48,,,,,,,,,,,,,,,,
1391,2009,22.0,"0.471,296.26,","81.98,","31.10,",56.54,,,,,,,,,,,,,,,,
1392,2009,23.0,"0.481,296.36,","82.07,","33.12,",57.59,,,,,,,,,,,,,,,,
1393,2009,24.0,"0.486,296.53,","82.36,","31.90,",57.13,,,,,,,,,,,,,,,,
1394,2009,25.0,"0.490,296.69,","84.32,","29.66,",56.99,,,,,,,,,,,,,,,,
1395,2009,26.0,"0.491,296.90,","86.19,","27.14,",56.67,,,,,,,,,,,,,,,,
1396,2009,27.0,"0.491,297.35,","87.74,","22.29,",55.01,,,,,,,,,,,,,,,,
1397,2009,28.0,"0.475,297.24,","83.52,","22.36,",52.94,,,,,,,,,,,,,,,,
