,Mean,data,for,UKR,Province=,17:,"Odessa,",from,1981,to,2017<br>The,data.1,below,were,extracted,from.1,weekly,files,like:,"../AVHRR_VHP/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_198135.txt<br><tt><pre>year,week,,","provinceID,","SMN,SMT,VCI,TCI,VHI"
1123,2003,47.0,"0.107,274.47,","44.60,","40.63,",42.62,,,,,,,,,,,,,,,,
1124,2003,48.0,"0.096,271.14,","44.01,","47.35,",45.68,,,,,,,,,,,,,,,,
1125,2003,49.0,"0.089,267.48,","45.09,","52.56,",48.83,,,,,,,,,,,,,,,,
1126,2003,50.0,"0.081,263.18,","45.44,","59.20,",52.32,,,,,,,,,,,,,,,,
1127,2003,51.0,"0.074,257.53,","43.91,","71.97,",57.94,,,,,,,,,,,,,,,,
1128,2003,52.0,"0.065,249.83,","38.80,","86.73,",62.76,,,,,,,,,,,,,,,,
1129,2004,1.0,"0.060,242.37,","36.50,","95.24,",65.87,,,,,,,,,,,,,,,,
1130,2004,5.0,"0.063,244.15,","39.64,","92.99,",66.31,,,,,,,,,,,,,,,,
1131,2004,6.0,"0.069,250.41,","41.57,","85.84,",63.71,,,,,,,,,,,,,,,,
1132,2004,7.0,"0.076,256.72,","43.00,","74.97,",58.98,,,,,,,,,,,,,,,,
1133,2004,8.0,"0.084,262.15,","44.26,","64.71,",54.48,,,,,,,,,,,,,,,,
1134,2004,9.0,"0.091,265.96,","43.97,","60.24,",52.1,,,,,,,,,,,,,,,,
1135,2004,10.0,"0.096,268.09,","40.83,","61.82,",51.33,,,,,,,,,,,,,,,,
1136,2004,25.0,"0.410,299.57,","83.84,","64.87,",74.36,,,,,,,,,,,,,,,,
1137,2004,26.0,"0.397,299.65,","80.20,","66.56,",73.38,,,,,,,,,,,,,,,,
1138,2004,27.0,"0.381,299.22,","75.86,","72.97,",74.42,,,,,,,,,,,,,,,,
1139,2004,28.0,"0.366,298.97,","72.08,","75.74,",73.91,,,,,,,,,,,,,,,,
1140,2004,30.0,"0.346,298.70,","69.49,","76.96,",73.22,,,,,,,,,,,,,,,,
1141,2004,31.0,"0.344,298.90,","72.80,","73.60,",73.2,,,,,,,,,,,,,,,,
1142,2004,32.0,"0.342,299.09,","77.76,","68.64,",73.2,,,,,,,,,,,,,,,,
1143,2004,33.0,"0.335,298.96,","79.93,","65.24,",72.59,,,,,,,,,,,,,,,,
1144,2004,34.0,"0.332,298.66,","83.34,","63.44,",73.39,,,,,,,,,,,,,,,,
1145,2004,35.0,"0.325,298.25,","85.54,","60.08,",72.81,,,,,,,,,,,,,,,,
1146,2004,36.0,"0.314,297.90,","86.03,","51.79,",68.91,,,,,,,,,,,,,,,,
1147,2004,37.0,"0.293,296.89,","82.71,","48.42,",65.56,,,,,,,,,,,,,,,,
1148,2004,38.0,"0.275,295.44,","79.76,","49.15,",64.45,,,,,,,,,,,,,,,,
1149,2004,39.0,"0.256,293.69,","76.19,","51.49,",63.84,,,,,,,,,,,,,,,,
1150,2004,40.0,"0.237,291.61,","70.99,","52.73,",61.86,,,,,,,,,,,,,,,,
1151,2004,41.0,"0.217,289.63,","66.38,","45.11,",55.75,,,,,,,,,,,,,,,,
1152,2004,42.0,"0.201,287.49,","64.21,","37.35,",50.78,,,,,,,,,,,,,,,,
1153,2004,43.0,"0.190,285.36,","64.71,","32.80,",48.75,,,,,,,,,,,,,,,,
1154,2004,44.0,"0.174,282.68,","62.48,","31.54,",47.01,,,,,,,,,,,,,,,,
1155,2004,45.0,"0.153,279.24,","58.03,","37.23,",47.63,,,,,,,,,,,,,,,,
1156,2004,46.0,"0.135,276.16,","54.72,","41.90,",48.31,,,,,,,,,,,,,,,,
1157,2004,47.0,"0.131,274.26,","57.82,","41.81,",49.82,,,,,,,,,,,,,,,,
1158,2004,48.0,"0.129,273.05,","63.44,","38.89,",51.17,,,,,,,,,,,,,,,,
1159,2004,49.0,"0.131,272.60,","71.75,","31.92,",51.83,,,,,,,,,,,,,,,,
1160,2004,50.0,"0.130,272.15,","77.81,","25.59,",51.7,,,,,,,,,,,,,,,,
1161,2004,51.0,"0.131,272.20,","82.85,","21.10,",51.97,,,,,,,,,,,,,,,,
1162,2004,52.0,"0.130,272.06,","83.28,","20.46,",51.87,,,,,,,,,,,,,,,,
1163,2005,1.0,"0.125,271.80,","81.06,","21.23,",51.15,,,,,,,,,,,,,,,,
1164,2005,2.0,"0.118,271.66,","78.24,","22.38,",50.31,,,,,,,,,,,,,,,,
1165,2005,3.0,"0.107,270.49,","70.82,","26.69,",48.75,,,,,,,,,,,,,,,,
1166,2005,4.0,"0.098,269.60,","62.75,","31.15,",46.95,,,,,,,,,,,,,,,,
1167,2005,5.0,"0.088,268.47,","55.20,","36.15,",45.68,,,,,,,,,,,,,,,,
1168,2005,6.0,"0.081,267.83,","48.84,","41.25,",45.05,,,,,,,,,,,,,,,,
1169,2005,7.0,"0.078,267.84,","43.92,","44.87,",44.39,,,,,,,,,,,,,,,,
1170,2005,8.0,"0.080,269.29,","41.75,","45.21,",43.48,,,,,,,,,,,,,,,,
1171,2005,9.0,"0.086,271.62,","41.44,","44.79,",43.12,,,,,,,,,,,,,,,,
1172,2005,10.0,"0.102,275.15,","43.89,","41.70,",42.79,,,,,,,,,,,,,,,,
1173,2005,11.0,"0.121,279.19,","47.68,","36.01,",41.84,,,,,,,,,,,,,,,,
1174,2005,12.0,"0.144,283.27,","51.45,","31.66,",41.56,,,,,,,,,,,,,,,,
1175,2005,13.0,"0.168,286.49,","53.36,","29.61,",41.48,,,,,,,,,,,,,,,,
1176,2005,14.0,"0.194,289.70,","55.46,","25.42,",40.44,,,,,,,,,,,,,,,,
1177,2005,15.0,"0.219,292.24,","57.52,","25.22,",41.37,,,,,,,,,,,,,,,,
1178,2005,16.0,"0.248,293.91,","58.04,","30.66,",44.35,,,,,,,,,,,,,,,,
1179,2005,17.0,"0.281,295.35,","59.20,","35.35,",47.27,,,,,,,,,,,,,,,,
1180,2005,18.0,"0.317,296.61,","62.30,","40.35,",51.32,,,,,,,,,,,,,,,,
1181,2005,19.0,"0.351,297.65,","66.41,","45.04,",55.73,,,,,,,,,,,,,,,,
1182,2005,20.0,"0.380,298.62,","71.39,","46.38,",58.89,,,,,,,,,,,,,,,,
1183,2005,21.0,"0.397,299.36,","74.72,","47.66,",61.19,,,,,,,,,,,,,,,,
1184,2005,22.0,"0.406,299.80,","77.55,","50.75,",64.15,,,,,,,,,,,,,,,,
1185,2005,24.0,"0.402,299.72,","80.17,","60.11,",70.14,,,,,,,,,,,,,,,,
1186,2005,25.0,"0.391,299.47,","77.16,","65.56,",71.36,,,,,,,,,,,,,,,,
1187,2005,26.0,"0.380,299.42,","73.69,","68.83,",71.26,,,,,,,,,,,,,,,,
1188,2005,27.0,"0.368,299.86,","70.89,","68.41,",69.65,,,,,,,,,,,,,,,,
1189,2005,28.0,"0.357,300.40,","68.68,","65.35,",67.01,,,,,,,,,,,,,,,,
1190,2005,29.0,"0.345,300.94,","66.28,","61.13,",63.7,,,,,,,,,,,,,,,,
1191,2005,30.0,"0.333,301.11,","64.24,","58.80,",61.52,,,,,,,,,,,,,,,,
1192,2005,31.0,"0.326,301.13,","65.33,","56.59,",60.96,,,,,,,,,,,,,,,,
1193,2005,32.0,"0.322,301.09,","68.87,","53.11,",60.99,,,,,,,,,,,,,,,,
1194,2005,33.0,"0.318,301.12,","72.06,","48.09,",60.07,,,,,,,,,,,,,,,,
1195,2005,34.0,"0.309,300.88,","73.37,","44.71,",59.04,,,,,,,,,,,,,,,,
1196,2005,35.0,"0.297,300.52,","73.02,","39.46,",56.24,,,,,,,,,,,,,,,,
1197,2005,36.0,"0.282,299.90,","71.46,","32.56,",52.01,,,,,,,,,,,,,,,,
1198,2005,37.0,"0.262,298.97,","67.01,","27.87,",47.44,,,,,,,,,,,,,,,,
1199,2005,38.0,"0.244,297.66,","63.43,","26.09,",44.76,,,,,,,,,,,,,,,,
1200,2005,39.0,"0.225,296.05,","59.16,","24.73,",41.94,,,,,,,,,,,,,,,,
1201,2005,40.0,"0.208,294.00,","55.42,","24.24,",39.83,,,,,,,,,,,,,,,,
1202,2005,41.0,"0.192,292.14,","53.47,","17.11,",35.29,,,,,,,,,,,,,,,,
1203,2005,42.0,"0.174,289.84,","50.53,","13.37,",31.95,,,,,,,,,,,,,,,,
1204,2005,43.0,"0.155,287.23,","47.34,","16.71,",32.02,,,,,,,,,,,,,,,,
1205,2005,44.0,"0.137,284.17,","44.53,","20.02,",32.27,,,,,,,,,,,,,,,,
1206,2005,45.0,"0.121,280.92,","42.40,","25.74,",34.07,,,,,,,,,,,,,,,,
1207,2005,46.0,"0.106,278.15,","40.27,","29.54,",34.9,,,,,,,,,,,,,,,,
1208,2005,47.0,"0.093,275.87,","38.38,","31.85,",35.11,,,,,,,,,,,,,,,,
1209,2005,48.0,"0.083,273.12,","37.73,","36.68,",37.2,,,,,,,,,,,,,,,,
1210,2005,49.0,"0.076,270.61,","38.64,","38.67,",38.65,,,,,,,,,,,,,,,,
1211,2005,50.0,"0.071,268.32,","39.21,","39.31,",39.26,,,,,,,,,,,,,,,,
1212,2005,51.0,"0.066,266.09,","38.74,","42.49,",40.61,,,,,,,,,,,,,,,,
1213,2005,52.0,"0.061,263.96,","35.39,","46.91,",41.15,,,,,,,,,,,,,,,,
1214,2006,1.0,"0.056,262.22,","33.57,","51.77,",42.67,,,,,,,,,,,,,,,,
1215,2006,2.0,"0.054,261.19,","34.67,","55.55,",45.11,,,,,,,,,,,,,,,,
1216,2006,3.0,"0.051,260.61,","33.76,","56.93,",45.34,,,,,,,,,,,,,,,,
1217,2006,4.0,"0.049,260.28,","31.73,","58.13,",44.93,,,,,,,,,,,,,,,,
1218,2006,5.0,"0.050,260.81,","31.25,","57.96,",44.6,,,,,,,,,,,,,,,,
1219,2006,6.0,"0.050,261.73,","30.11,","58.39,",44.25,,,,,,,,,,,,,,,,
1220,2006,7.0,"0.047,262.46,","26.13,","59.59,",42.86,,,,,,,,,,,,,,,,
1221,2006,8.0,"0.048,263.50,","24.21,","60.61,",42.41,,,,,,,,,,,,,,,,
1222,2006,9.0,"0.051,264.40,","23.15,","63.94,",43.55,,,,,,,,,,,,,,,,
1223,2006,10.0,"0.059,267.15,","22.56,","63.43,",42.99,,,,,,,,,,,,,,,,
1224,2006,11.0,"0.072,271.65,","24.30,","58.80,",41.55,,,,,,,,,,,,,,,,
1225,2006,12.0,"0.089,277.61,","26.15,","50.37,",38.26,,,,,,,,,,,,,,,,
1226,2006,13.0,"0.109,282.77,","27.76,","42.90,",35.33,,,,,,,,,,,,,,,,
1227,2006,14.0,"0.133,287.34,","30.76,","35.26,",33.01,,,,,,,,,,,,,,,,
1228,2006,15.0,"0.159,290.53,","35.19,","34.30,",34.75,,,,,,,,,,,,,,,,
1229,2006,16.0,"0.191,292.82,","37.48,","38.20,",37.84,,,,,,,,,,,,,,,,
1230,2006,17.0,"0.227,294.53,","40.21,","42.43,",41.32,,,,,,,,,,,,,,,,
1231,2006,18.0,"0.266,296.40,","44.45,","42.52,",43.49,,,,,,,,,,,,,,,,
1232,2006,19.0,"0.304,298.00,","49.34,","41.80,",45.57,,,,,,,,,,,,,,,,
1233,2006,20.0,"0.338,298.29,","55.63,","49.46,",52.55,,,,,,,,,,,,,,,,
1234,2006,21.0,"0.364,298.34,","61.92,","56.60,",59.26,,,,,,,,,,,,,,,,
1235,2006,22.0,"0.382,298.36,","67.42,","62.74,",65.08,,,,,,,,,,,,,,,,
1236,2006,23.0,"0.395,298.82,","74.86,","63.96,",69.41,,,,,,,,,,,,,,,,
1237,2006,24.0,"0.401,299.40,","81.00,","62.64,",71.82,,,,,,,,,,,,,,,,
1238,2006,25.0,"0.401,299.88,","82.68,","62.17,",72.43,,,,,,,,,,,,,,,,
1239,2006,26.0,"0.398,300.65,","82.90,","58.89,",70.9,,,,,,,,,,,,,,,,
1240,2006,27.0,"0.391,301.64,","81.97,","54.52,",68.25,,,,,,,,,,,,,,,,
1241,2006,28.0,"0.376,302.12,","77.93,","52.33,",65.13,,,,,,,,,,,,,,,,
1242,2006,29.0,"0.361,302.41,","74.16,","50.29,",62.23,,,,,,,,,,,,,,,,
1243,2006,30.0,"0.347,302.67,","70.87,","47.34,",59.11,,,,,,,,,,,,,,,,
1244,2006,31.0,"0.334,302.71,","69.32,","45.05,",57.18,,,,,,,,,,,,,,,,
1245,2006,32.0,"0.319,302.46,","68.33,","42.99,",55.66,,,,,,,,,,,,,,,,
1246,2006,33.0,"0.304,301.81,","65.52,","43.04,",54.28,,,,,,,,,,,,,,,,
1247,2006,34.0,"0.289,300.95,","63.14,","44.50,",53.82,,,,,,,,,,,,,,,,
1248,2006,35.0,"0.280,300.10,","63.81,","43.68,",53.74,,,,,,,,,,,,,,,,
1249,2006,36.0,"0.271,299.26,","65.82,","39.23,",52.53,,,,,,,,,,,,,,,,
1250,2006,37.0,"0.263,298.18,","67.66,","36.15,",51.91,,,,,,,,,,,,,,,,
1251,2006,38.0,"0.257,296.97,","71.07,","33.83,",52.45,,,,,,,,,,,,,,,,
1252,2006,39.0,"0.253,295.83,","74.37,","28.06,",51.21,,,,,,,,,,,,,,,,
1253,2006,40.0,"0.244,294.28,","74.49,","21.90,",48.19,,,,,,,,,,,,,,,,
1254,2006,41.0,"0.231,292.12,","72.87,","16.86,",44.87,,,,,,,,,,,,,,,,
1255,2006,42.0,"0.219,290.02,","72.52,","11.17,",41.85,,,,,,,,,,,,,,,,
1256,2006,43.0,"0.208,288.43,","72.19,","7.79,",39.99,,,,,,,,,,,,,,,,
1257,2006,44.0,"0.192,286.75,","70.65,","4.41,",37.53,,,,,,,,,,,,,,,,
1258,2006,45.0,"0.174,284.94,","68.03,","4.32,",36.17,,,,,,,,,,,,,,,,
1259,2006,46.0,"0.159,283.35,","66.50,","4.35,",35.43,,,,,,,,,,,,,,,,
1260,2006,47.0,"0.147,282.17,","66.82,","3.29,",35.06,,,,,,,,,,,,,,,,
1261,2006,48.0,"0.139,281.02,","70.14,","2.72,",36.43,,,,,,,,,,,,,,,,
1262,2006,49.0,"0.132,279.80,","74.10,","2.26,",38.18,,,,,,,,,,,,,,,,
1263,2006,50.0,"0.129,278.29,","80.18,","2.10,",41.14,,,,,,,,,,,,,,,,
1264,2006,51.0,"0.132,277.63,","87.24,","1.62,",44.43,,,,,,,,,,,,,,,,
1265,2006,52.0,"0.136,277.87,","91.19,","1.36,",46.28,,,,,,,,,,,,,,,,
1266,2007,1.0,"0.139,278.13,","93.58,","1.35,",47.47,,,,,,,,,,,,,,,,
1267,2007,2.0,"0.142,278.38,","95.17,","1.49,",48.33,,,,,,,,,,,,,,,,
1268,2007,3.0,"0.146,278.85,","96.06,","1.46,",48.76,,,,,,,,,,,,,,,,
1269,2007,4.0,"0.152,279.98,","95.95,","1.29,",48.62,,,,,,,,,,,,,,,,
1270,2007,5.0,"0.153,280.47,","94.10,","2.07,",48.09,,,,,,,,,,,,,,,,
1271,2007,6.0,"0.151,280.80,","90.41,","4.55,",47.48,,,,,,,,,,,,,,,,
1272,2007,7.0,"0.151,281.43,","86.44,","6.64,",46.54,,,,,,,,,,,,,,,,
1273,2007,8.0,"0.155,282.71,","83.62,","7.67,",45.64,,,,,,,,,,,,,,,,
1274,2007,9.0,"0.164,284.32,","81.65,","9.02,",45.33,,,,,,,,,,,,,,,,
1275,2007,10.0,"0.174,286.47,","79.52,","8.97,",44.24,,,,,,,,,,,,,,,,
1276,2007,11.0,"0.189,288.46,","79.64,","6.50,",43.07,,,,,,,,,,,,,,,,
1277,2007,12.0,"0.208,290.41,","80.44,","6.74,",43.59,,,,,,,,,,,,,,,,
1278,2007,13.0,"0.231,292.23,","80.36,","7.67,",44.02,,,,,,,,,,,,,,,,
1279,2007,14.0,"0.256,293.81,","79.97,","7.04,",43.51,,,,,,,,,,,,,,,,
1280,2007,15.0,"0.279,295.21,","79.35,","8.62,",43.99,,,,,,,,,,,,,,,,
1281,2007,16.0,"0.306,296.71,","78.07,","10.55,",44.31,,,,,,,,,,,,,,,,
1282,2007,17.0,"0.331,298.55,","76.64,","8.93,",42.78,,,,,,,,,,,,,,,,
1283,2007,18.0,"0.350,300.32,","73.87,","8.00,",40.93,,,,,,,,,,,,,,,,
1284,2007,19.0,"0.359,301.92,","69.22,","6.20,",37.71,,,,,,,,,,,,,,,,
1285,2007,20.0,"0.359,303.33,","63.38,","5.29,",34.34,,,,,,,,,,,,,,,,
1286,2007,21.0,"0.352,304.64,","56.07,","3.99,",30.03,,,,,,,,,,,,,,,,
1287,2007,22.0,"0.336,305.81,","47.02,","2.79,",24.91,,,,,,,,,,,,,,,,
1288,2007,23.0,"0.315,306.71,","37.35,","2.65,",20.0,,,,,,,,,,,,,,,,
1289,2007,24.0,"0.295,307.05,","28.49,","3.26,",15.88,,,,,,,,,,,,,,,,
1290,2007,25.0,"0.275,307.24,","20.05,","3.72,",11.88,,,,,,,,,,,,,,,,
1291,2007,26.0,"0.260,307.75,","15.25,","3.17,",9.21,,,,,,,,,,,,,,,,
1292,2007,27.0,"0.246,308.57,","12.24,","1.93,",7.08,,,,,,,,,,,,,,,,
1293,2007,28.0,"0.232,309.00,","10.19,","1.60,",5.9,,,,,,,,,,,,,,,,
1294,2007,29.0,"0.221,308.95,","9.24,","1.80,",5.52,,,,,,,,,,,,,,,,
1295,2007,30.0,"0.214,308.70,","9.43,","2.27,",5.85,,,,,,,,,,,,,,,,
1296,2007,31.0,"0.210,308.23,","10.23,","3.41,",6.82,,,,,,,,,,,,,,,,
1297,2007,32.0,"0.207,307.35,","12.39,","5.33,",8.86,,,,,,,,,,,,,,,,
1298,2007,33.0,"0.207,306.19,","15.29,","8.54,",11.91,,,,,,,,,,,,,,,,
1299,2007,34.0,"0.210,304.89,","20.41,","11.87,",16.14,,,,,,,,,,,,,,,,
1300,2007,35.0,"0.217,303.57,","28.77,","13.20,",20.98,,,,,,,,,,,,,,,,
1301,2007,36.0,"0.222,301.58,","37.37,","17.55,",27.46,,,,,,,,,,,,,,,,
1302,2007,37.0,"0.229,299.66,","47.23,","21.80,",34.51,,,,,,,,,,,,,,,,
1303,2007,38.0,"0.236,298.17,","57.43,","21.53,",39.48,,,,,,,,,,,,,,,,
1304,2007,39.0,"0.237,296.42,","64.23,","21.69,",42.96,,,,,,,,,,,,,,,,
1305,2007,40.0,"0.240,294.70,","70.41,","17.64,",44.03,,,,,,,,,,,,,,,,
1306,2007,41.0,"0.236,291.97,","73.69,","19.20,",46.45,,,,,,,,,,,,,,,,
1307,2007,42.0,"0.228,288.67,","75.44,","24.98,",50.21,,,,,,,,,,,,,,,,
1308,2007,43.0,"0.220,285.07,","76.98,","34.72,",55.85,,,,,,,,,,,,,,,,
1309,2007,44.0,"0.210,282.33,","78.49,","33.54,",56.01,,,,,,,,,,,,,,,,
1310,2007,45.0,"0.200,280.16,","80.04,","31.82,",55.93,,,,,,,,,,,,,,,,
1311,2007,46.0,"0.188,277.97,","81.07,","32.39,",56.73,,,,,,,,,,,,,,,,
1312,2007,47.0,"0.168,275.68,","78.79,","34.86,",56.82,,,,,,,,,,,,,,,,
1313,2007,48.0,"0.144,272.84,","73.43,","39.81,",56.62,,,,,,,,,,,,,,,,
1314,2007,49.0,"0.109,269.51,","59.53,","44.59,",52.06,,,,,,,,,,,,,,,,
1315,2007,50.0,"0.087,267.69,","50.49,","42.64,",46.57,,,,,,,,,,,,,,,,
1316,2007,51.0,"0.073,266.82,","43.90,","40.51,",42.2,,,,,,,,,,,,,,,,
1317,2007,52.0,"0.065,266.73,","38.44,","38.17,",38.3,,,,,,,,,,,,,,,,
1318,2008,1.0,"0.069,267.79,","43.19,","33.96,",38.58,,,,,,,,,,,,,,,,
1319,2008,2.0,"0.077,269.21,","51.53,","30.18,",40.86,,,,,,,,,,,,,,,,
1320,2008,3.0,"0.091,270.81,","61.25,","25.87,",43.56,,,,,,,,,,,,,,,,
1321,2008,4.0,"0.107,272.69,","69.36,","22.44,",45.9,,,,,,,,,,,,,,,,
1322,2008,5.0,"0.127,274.97,","79.00,","17.86,",48.43,,,,,,,,,,,,,,,,
1323,2008,6.0,"0.145,277.42,","87.26,","14.21,",50.74,,,,,,,,,,,,,,,,
1324,2008,7.0,"0.157,279.46,","89.53,","12.27,",50.9,,,,,,,,,,,,,,,,
1325,2008,8.0,"0.165,281.99,","89.24,","9.68,",49.46,,,,,,,,,,,,,,,,
1326,2008,9.0,"0.181,284.57,","90.19,","8.28,",49.23,,,,,,,,,,,,,,,,
1327,2008,10.0,"0.196,286.43,","90.44,","8.96,",49.7,,,,,,,,,,,,,,,,
1328,2008,11.0,"0.212,287.86,","90.23,","8.26,",49.24,,,,,,,,,,,,,,,,
1329,2008,12.0,"0.229,288.52,","89.61,","13.25,",51.43,,,,,,,,,,,,,,,,
1330,2008,13.0,"0.258,289.51,","91.54,","18.18,",54.86,,,,,,,,,,,,,,,,
1331,2008,14.0,"0.291,290.98,","93.50,","19.95,",56.72,,,,,,,,,,,,,,,,
1332,2008,15.0,"0.321,292.09,","94.28,","26.13,",60.21,,,,,,,,,,,,,,,,
1333,2008,16.0,"0.353,292.92,","94.81,","38.00,",66.4,,,,,,,,,,,,,,,,
1334,2008,17.0,"0.384,293.82,","95.26,","49.05,",72.16,,,,,,,,,,,,,,,,
1335,2008,18.0,"0.409,294.51,","94.95,","60.17,",77.56,,,,,,,,,,,,,,,,
1336,2008,19.0,"0.429,295.29,","94.88,","68.11,",81.5,,,,,,,,,,,,,,,,
1337,2008,20.0,"0.434,295.57,","92.27,","74.64,",83.46,,,,,,,,,,,,,,,,
1338,2008,21.0,"0.438,296.76,","91.36,","70.61,",80.99,,,,,,,,,,,,,,,,
1339,2008,22.0,"0.436,298.38,","90.48,","62.94,",76.71,,,,,,,,,,,,,,,,
1340,2008,23.0,"0.422,299.34,","87.34,","60.20,",73.77,,,,,,,,,,,,,,,,
1341,2008,24.0,"0.402,300.01,","81.43,","58.06,",69.74,,,,,,,,,,,,,,,,
1342,2008,25.0,"0.385,300.73,","75.10,","55.39,",65.25,,,,,,,,,,,,,,,,
1343,2008,26.0,"0.370,301.72,","69.32,","50.27,",59.79,,,,,,,,,,,,,,,,
1344,2008,27.0,"0.352,302.40,","63.25,","48.51,",55.88,,,,,,,,,,,,,,,,
1345,2008,28.0,"0.335,302.67,","58.56,","48.11,",53.34,,,,,,,,,,,,,,,,
1346,2008,29.0,"0.322,303.15,","56.04,","44.53,",50.29,,,,,,,,,,,,,,,,
1347,2008,30.0,"0.309,303.59,","53.17,","40.28,",46.72,,,,,,,,,,,,,,,,
1348,2008,31.0,"0.292,303.17,","49.09,","41.66,",45.37,,,,,,,,,,,,,,,,
1349,2008,32.0,"0.280,303.12,","48.41,","38.04,",43.22,,,,,,,,,,,,,,,,
1350,2008,33.0,"0.268,303.72,","46.91,","27.90,",37.4,,,,,,,,,,,,,,,,
1351,2008,34.0,"0.253,303.42,","43.38,","23.91,",33.65,,,,,,,,,,,,,,,,
1352,2008,35.0,"0.236,302.14,","38.61,","25.67,",32.14,,,,,,,,,,,,,,,,
1353,2008,36.0,"0.216,299.92,","34.27,","33.14,",33.7,,,,,,,,,,,,,,,,
1354,2008,37.0,"0.200,297.27,","31.81,","45.17,",38.49,,,,,,,,,,,,,,,,
1355,2008,38.0,"0.192,295.30,","34.02,","50.48,",42.25,,,,,,,,,,,,,,,,
1356,2008,39.0,"0.191,293.82,","39.70,","49.82,",44.76,,,,,,,,,,,,,,,,
1357,2008,40.0,"0.194,292.55,","48.32,","41.58,",44.95,,,,,,,,,,,,,,,,
1358,2008,41.0,"0.197,291.13,","56.02,","28.06,",42.04,,,,,,,,,,,,,,,,
1359,2008,42.0,"0.197,290.17,","62.21,","9.89,",36.05,,,,,,,,,,,,,,,,
1360,2008,43.0,"0.198,288.91,","67.66,","3.81,",35.74,,,,,,,,,,,,,,,,
1361,2008,44.0,"0.189,286.06,","69.15,","8.60,",38.88,,,,,,,,,,,,,,,,
1362,2008,45.0,"0.180,283.81,","71.23,","10.48,",40.85,,,,,,,,,,,,,,,,
1363,2008,46.0,"0.172,282.50,","73.36,","8.48,",40.92,,,,,,,,,,,,,,,,
1364,2008,47.0,"0.162,280.62,","75.20,","10.50,",42.85,,,,,,,,,,,,,,,,
1365,2008,48.0,"0.150,278.21,","75.95,","15.12,",45.53,,,,,,,,,,,,,,,,
1366,2008,49.0,"0.132,275.19,","73.68,","20.95,",47.31,,,,,,,,,,,,,,,,
1367,2008,50.0,"0.111,272.14,","66.59,","25.43,",46.01,,,,,,,,,,,,,,,,
1368,2008,51.0,"0.096,270.30,","60.79,","27.65,",44.22,,,,,,,,,,,,,,,,
1369,2008,52.0,"0.089,268.79,","56.67,","30.81,",43.74,,,,,,,,,,,,,,,,
1370,2009,1.0,"0.082,267.16,","52.78,","35.41,",44.09,,,,,,,,,,,,,,,,
1371,2009,2.0,"0.078,266.60,","51.84,","37.93,",44.89,,,,,,,,,,,,,,,,
1372,2009,3.0,"0.078,267.45,","51.70,","35.85,",43.77,,,,,,,,,,,,,,,,
1373,2009,4.0,"0.080,268.25,","51.05,","35.15,",43.1,,,,,,,,,,,,,,,,
1374,2009,5.0,"0.084,269.18,","52.39,","34.30,",43.35,,,,,,,,,,,,,,,,
1375,2009,6.0,"0.091,270.75,","54.81,","33.14,",43.98,,,,,,,,,,,,,,,,
1376,2009,7.0,"0.104,273.65,","58.91,","28.57,",43.74,,,,,,,,,,,,,,,,
1377,2009,8.0,"0.117,276.35,","62.26,","25.39,",43.82,,,,,,,,,,,,,,,,
1378,2009,9.0,"0.130,278.45,","64.02,","25.47,",44.75,,,,,,,,,,,,,,,,
1379,2009,10.0,"0.146,280.50,","65.57,","26.11,",45.84,,,,,,,,,,,,,,,,
1380,2009,11.0,"0.167,283.31,","68.98,","22.76,",45.87,,,,,,,,,,,,,,,,
1381,2009,12.0,"0.194,287.00,","73.36,","18.44,",45.9,,,,,,,,,,,,,,,,
1382,2009,13.0,"0.228,290.31,","78.21,","14.82,",46.52,,,,,,,,,,,,,,,,
1383,2009,14.0,"0.261,292.82,","81.59,","11.28,",46.43,,,,,,,,,,,,,,,,
1384,2009,15.0,"0.296,295.27,","84.83,","8.24,",46.54,,,,,,,,,,,,,,,,
1385,2009,16.0,"0.324,297.03,","84.27,","8.20,",46.24,,,,,,,,,,,,,,,,
1386,2009,17.0,"0.347,297.74,","81.97,","15.39,",48.68,,,,,,,,,,,,,,,,
1387,2009,18.0,"0.371,298.72,","81.63,","21.81,",51.72,,,,,,,,,,,,,,,,
1388,2009,19.0,"0.393,299.76,","81.92,","25.83,",53.88,,,,,,,,,,,,,,,,
1389,2009,20.0,"0.406,300.60,","81.52,","29.13,",55.33,,,,,,,,,,,,,,,,
1390,2009,21.0,"0.410,301.45,","80.20,","30.34,",55.27,,,,,,,,,,,,,,,,
1391,2009,22.0,"0.404,302.33,","77.14,","30.28,",53.71,,,,,,,,,,,,,,,,
1392,2009,23.0,"0.388,303.40,","72.21,","27.69,",49.95,,,,,,,,,,,,,,,,
1393,2009,24.0,"0.366,304.07,","64.13,","25.70,",44.91,,,,,,,,,,,,,,,,
1394,2009,25.0,"0.342,304.41,","53.92,","25.45,",39.69,,,,,,,,,,,,,,,,
1395,2009,26.0,"0.321,304.80,","45.59,","25.63,",35.61,,,,,,,,,,,,,,,,
1396,2009,27.0,"0.303,305.19,","39.70,","26.89,",33.29,,,,,,,,,,,,,,,,
1397,2009,28.0,"0.285,305.33,","35.27,","27.93,",31.6,,,,,,,,,,,,,,,,
1398,2009,29.0,"0.270,305.26,","31.87,","28.39,",30.13,,,,,,,,,,,,,,,,
