,Mean,data,for,UKR,Province=,1:,"Cherkasy,",from,1981,to,2017<br>The,data.1,below,were,extracted,from.1,weekly,files,like:,"../AVHRR_VHP/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_198135.txt<br><tt><pre>year,week,,","provinceID,","SMN,SMT,VCI,TCI,VHI"
1123,2003,47.0,"0.073,267.98,","29.35,","44.92,",37.14,,,,,,,,,,,,,,,,
1124,2003,48.0,"0.066,264.99,","31.27,","51.69,",41.48,,,,,,,,,,,,,,,,
1125,2003,49.0,"0.064,261.81,","35.23,","58.51,",46.87,,,,,,,,,,,,,,,,
1126,2003,50.0,"0.062,258.09,","40.66,","65.46,",53.06,,,,,,,,,,,,,,,,
1127,2003,51.0,"0.060,252.85,","44.24,","76.41,",60.32,,,,,,,,,,,,,,,,
1128,2003,52.0,"0.057,245.82,","45.43,","88.64,",67.03,,,,,,,,,,,,,,,,
1129,2004,1.0,"0.056,238.15,","46.59,","92.81,",69.7,,,,,,,,,,,,,,,,
1130,2004,5.0,"0.056,240.81,","46.09,","90.27,",68.18,,,,,,,,,,,,,,,,
1131,2004,6.0,"0.055,246.45,","41.94,","86.23,",64.08,,,,,,,,,,,,,,,,
1132,2004,7.0,"0.056,250.92,","37.40,","81.69,",59.54,,,,,,,,,,,,,,,,
1133,2004,8.0,"0.058,254.19,","34.85,","78.83,",56.84,,,,,,,,,,,,,,,,
1134,2004,9.0,"0.060,256.54,","32.47,","78.81,",55.64,,,,,,,,,,,,,,,,
1135,2004,10.0,"0.064,258.76,","29.57,","82.17,",55.87,,,,,,,,,,,,,,,,
1136,2004,25.0,"0.421,294.69,","44.00,","68.74,",56.37,,,,,,,,,,,,,,,,
1137,2004,26.0,"0.417,294.36,","41.89,","71.54,",56.71,,,,,,,,,,,,,,,,
1138,2004,27.0,"0.421,294.29,","45.63,","75.97,",60.8,,,,,,,,,,,,,,,,
1139,2004,28.0,"0.422,294.27,","50.68,","79.46,",65.07,,,,,,,,,,,,,,,,
1140,2004,30.0,"0.420,294.10,","58.47,","85.19,",71.83,,,,,,,,,,,,,,,,
1141,2004,31.0,"0.421,294.30,","62.69,","84.33,",73.51,,,,,,,,,,,,,,,,
1142,2004,32.0,"0.422,294.43,","68.15,","81.50,",74.83,,,,,,,,,,,,,,,,
1143,2004,33.0,"0.419,294.26,","72.97,","78.41,",75.69,,,,,,,,,,,,,,,,
1144,2004,34.0,"0.423,294.12,","81.02,","72.94,",76.98,,,,,,,,,,,,,,,,
1145,2004,35.0,"0.419,293.67,","86.77,","66.14,",76.46,,,,,,,,,,,,,,,,
1146,2004,36.0,"0.406,293.30,","89.15,","54.63,",71.89,,,,,,,,,,,,,,,,
1147,2004,37.0,"0.385,292.22,","90.12,","50.04,",70.08,,,,,,,,,,,,,,,,
1148,2004,38.0,"0.359,290.37,","88.98,","54.71,",71.85,,,,,,,,,,,,,,,,
1149,2004,39.0,"0.332,288.33,","87.23,","58.99,",73.11,,,,,,,,,,,,,,,,
1150,2004,40.0,"0.304,286.33,","84.61,","58.49,",71.55,,,,,,,,,,,,,,,,
1151,2004,41.0,"0.273,284.40,","81.19,","51.72,",66.45,,,,,,,,,,,,,,,,
1152,2004,42.0,"0.247,282.27,","80.33,","45.84,",63.09,,,,,,,,,,,,,,,,
1153,2004,43.0,"0.223,280.07,","81.14,","42.44,",61.79,,,,,,,,,,,,,,,,
1154,2004,44.0,"0.195,277.50,","78.44,","36.26,",57.35,,,,,,,,,,,,,,,,
1155,2004,45.0,"0.159,273.47,","69.86,","42.64,",56.25,,,,,,,,,,,,,,,,
1156,2004,46.0,"0.124,268.55,","59.61,","54.38,",57.0,,,,,,,,,,,,,,,,
1157,2004,47.0,"0.105,265.52,","57.23,","56.74,",56.99,,,,,,,,,,,,,,,,
1158,2004,48.0,"0.094,264.00,","58.28,","55.33,",56.81,,,,,,,,,,,,,,,,
1159,2004,49.0,"0.089,263.91,","61.38,","49.01,",55.19,,,,,,,,,,,,,,,,
1160,2004,50.0,"0.088,264.13,","67.29,","40.98,",54.14,,,,,,,,,,,,,,,,
1161,2004,51.0,"0.090,264.87,","74.74,","31.04,",52.89,,,,,,,,,,,,,,,,
1162,2004,52.0,"0.090,265.40,","76.68,","25.20,",50.94,,,,,,,,,,,,,,,,
1163,2005,1.0,"0.087,264.80,","76.77,","23.57,",50.17,,,,,,,,,,,,,,,,
1164,2005,2.0,"0.084,264.79,","75.33,","22.75,",49.04,,,,,,,,,,,,,,,,
1165,2005,3.0,"0.078,263.42,","69.07,","28.49,",48.78,,,,,,,,,,,,,,,,
1166,2005,4.0,"0.070,260.70,","60.93,","40.37,",50.65,,,,,,,,,,,,,,,,
1167,2005,5.0,"0.060,257.75,","49.27,","53.76,",51.51,,,,,,,,,,,,,,,,
1168,2005,6.0,"0.052,255.28,","38.42,","66.80,",52.61,,,,,,,,,,,,,,,,
1169,2005,7.0,"0.048,254.45,","31.49,","74.28,",52.88,,,,,,,,,,,,,,,,
1170,2005,8.0,"0.049,255.86,","28.54,","76.27,",52.41,,,,,,,,,,,,,,,,
1171,2005,9.0,"0.054,257.67,","28.89,","78.46,",53.67,,,,,,,,,,,,,,,,
1172,2005,10.0,"0.064,261.63,","29.73,","76.93,",53.33,,,,,,,,,,,,,,,,
1173,2005,11.0,"0.081,266.38,","33.08,","69.88,",51.48,,,,,,,,,,,,,,,,
1174,2005,12.0,"0.106,272.15,","38.94,","59.48,",49.21,,,,,,,,,,,,,,,,
1175,2005,13.0,"0.132,277.13,","44.81,","52.33,",48.57,,,,,,,,,,,,,,,,
1176,2005,14.0,"0.162,282.04,","49.30,","43.03,",46.17,,,,,,,,,,,,,,,,
1177,2005,15.0,"0.190,286.58,","49.61,","34.63,",42.12,,,,,,,,,,,,,,,,
1178,2005,16.0,"0.222,289.49,","49.40,","33.84,",41.62,,,,,,,,,,,,,,,,
1179,2005,17.0,"0.259,290.87,","51.34,","42.59,",46.97,,,,,,,,,,,,,,,,
1180,2005,18.0,"0.303,292.70,","56.39,","45.48,",50.94,,,,,,,,,,,,,,,,
1181,2005,19.0,"0.353,294.84,","63.02,","41.19,",52.1,,,,,,,,,,,,,,,,
1182,2005,20.0,"0.400,296.56,","70.34,","34.49,",52.41,,,,,,,,,,,,,,,,
1183,2005,21.0,"0.434,297.83,","74.91,","29.13,",52.02,,,,,,,,,,,,,,,,
1184,2005,22.0,"0.457,298.27,","77.51,","29.82,",53.66,,,,,,,,,,,,,,,,
1185,2005,24.0,"0.477,297.41,","78.34,","44.03,",61.19,,,,,,,,,,,,,,,,
1186,2005,25.0,"0.477,296.76,","77.34,","52.28,",64.81,,,,,,,,,,,,,,,,
1187,2005,26.0,"0.473,296.35,","74.78,","57.24,",66.01,,,,,,,,,,,,,,,,
1188,2005,27.0,"0.472,296.66,","74.75,","56.14,",65.44,,,,,,,,,,,,,,,,
1189,2005,28.0,"0.463,296.84,","73.21,","56.32,",64.77,,,,,,,,,,,,,,,,
1190,2005,29.0,"0.451,296.99,","69.73,","57.02,",63.38,,,,,,,,,,,,,,,,
1191,2005,30.0,"0.438,296.82,","67.31,","60.75,",64.03,,,,,,,,,,,,,,,,
1192,2005,31.0,"0.429,296.91,","66.71,","59.67,",63.19,,,,,,,,,,,,,,,,
1193,2005,32.0,"0.424,297.07,","68.84,","54.91,",61.87,,,,,,,,,,,,,,,,
1194,2005,33.0,"0.417,297.27,","71.33,","46.45,",58.89,,,,,,,,,,,,,,,,
1195,2005,34.0,"0.407,297.22,","72.98,","37.94,",55.46,,,,,,,,,,,,,,,,
1196,2005,35.0,"0.396,296.95,","75.90,","27.65,",51.77,,,,,,,,,,,,,,,,
1197,2005,36.0,"0.381,296.43,","78.39,","17.06,",47.72,,,,,,,,,,,,,,,,
1198,2005,37.0,"0.365,295.60,","80.99,","9.85,",45.42,,,,,,,,,,,,,,,,
1199,2005,38.0,"0.343,294.30,","80.86,","7.29,",44.07,,,,,,,,,,,,,,,,
1200,2005,39.0,"0.318,292.64,","78.51,","6.16,",42.33,,,,,,,,,,,,,,,,
1201,2005,40.0,"0.295,290.39,","77.34,","7.28,",42.31,,,,,,,,,,,,,,,,
1202,2005,41.0,"0.268,287.76,","76.03,","9.02,",42.53,,,,,,,,,,,,,,,,
1203,2005,42.0,"0.240,284.95,","74.63,","14.03,",44.33,,,,,,,,,,,,,,,,
1204,2005,43.0,"0.212,282.69,","72.92,","16.96,",44.94,,,,,,,,,,,,,,,,
1205,2005,44.0,"0.185,279.89,","71.21,","16.26,",43.74,,,,,,,,,,,,,,,,
1206,2005,45.0,"0.157,276.69,","67.32,","20.94,",44.13,,,,,,,,,,,,,,,,
1207,2005,46.0,"0.131,273.96,","63.22,","23.63,",43.42,,,,,,,,,,,,,,,,
1208,2005,47.0,"0.107,270.78,","58.29,","30.50,",44.4,,,,,,,,,,,,,,,,
1209,2005,48.0,"0.089,267.46,","53.50,","39.82,",46.66,,,,,,,,,,,,,,,,
1210,2005,49.0,"0.078,264.48,","49.85,","46.95,",48.4,,,,,,,,,,,,,,,,
1211,2005,50.0,"0.071,262.61,","50.44,","47.40,",48.92,,,,,,,,,,,,,,,,
1212,2005,51.0,"0.066,261.66,","50.50,","43.60,",47.05,,,,,,,,,,,,,,,,
1213,2005,52.0,"0.060,260.64,","48.00,","42.42,",45.21,,,,,,,,,,,,,,,,
1214,2006,1.0,"0.055,258.93,","45.71,","44.35,",45.03,,,,,,,,,,,,,,,,
1215,2006,2.0,"0.052,257.69,","43.91,","48.33,",46.12,,,,,,,,,,,,,,,,
1216,2006,3.0,"0.050,257.04,","42.08,","52.13,",47.11,,,,,,,,,,,,,,,,
1217,2006,4.0,"0.048,256.58,","39.70,","55.73,",47.71,,,,,,,,,,,,,,,,
1218,2006,5.0,"0.046,256.74,","36.31,","58.04,",47.17,,,,,,,,,,,,,,,,
1219,2006,6.0,"0.042,257.82,","29.89,","59.35,",44.62,,,,,,,,,,,,,,,,
1220,2006,7.0,"0.040,259.42,","24.86,","59.67,",42.26,,,,,,,,,,,,,,,,
1221,2006,8.0,"0.040,261.12,","22.49,","60.46,",41.48,,,,,,,,,,,,,,,,
1222,2006,9.0,"0.040,262.09,","20.66,","65.20,",42.93,,,,,,,,,,,,,,,,
1223,2006,10.0,"0.046,264.24,","19.34,","68.10,",43.72,,,,,,,,,,,,,,,,
1224,2006,11.0,"0.056,267.28,","19.61,","65.50,",42.56,,,,,,,,,,,,,,,,
1225,2006,12.0,"0.069,271.24,","19.79,","61.80,",40.8,,,,,,,,,,,,,,,,
1226,2006,13.0,"0.090,276.04,","22.95,","56.00,",39.47,,,,,,,,,,,,,,,,
1227,2006,14.0,"0.115,280.88,","25.54,","48.41,",36.98,,,,,,,,,,,,,,,,
1228,2006,15.0,"0.143,284.88,","26.47,","45.21,",35.84,,,,,,,,,,,,,,,,
1229,2006,16.0,"0.175,287.78,","27.23,","46.85,",37.04,,,,,,,,,,,,,,,,
1230,2006,17.0,"0.206,289.73,","27.16,","53.62,",40.39,,,,,,,,,,,,,,,,
1231,2006,18.0,"0.242,291.94,","28.16,","54.27,",41.22,,,,,,,,,,,,,,,,
1232,2006,19.0,"0.283,293.77,","29.22,","53.39,",41.3,,,,,,,,,,,,,,,,
1233,2006,20.0,"0.324,294.74,","31.79,","53.97,",42.88,,,,,,,,,,,,,,,,
1234,2006,21.0,"0.361,295.37,","34.84,","54.65,",44.74,,,,,,,,,,,,,,,,
1235,2006,22.0,"0.390,295.57,","37.82,","56.62,",47.22,,,,,,,,,,,,,,,,
1236,2006,23.0,"0.421,296.03,","47.04,","54.76,",50.9,,,,,,,,,,,,,,,,
1237,2006,24.0,"0.448,296.58,","60.49,","52.51,",56.5,,,,,,,,,,,,,,,,
1238,2006,25.0,"0.465,296.86,","70.46,","51.81,",61.13,,,,,,,,,,,,,,,,
1239,2006,26.0,"0.480,297.28,","79.10,","48.33,",63.72,,,,,,,,,,,,,,,,
1240,2006,27.0,"0.488,297.80,","85.03,","44.73,",64.88,,,,,,,,,,,,,,,,
1241,2006,28.0,"0.480,297.69,","83.75,","47.68,",65.72,,,,,,,,,,,,,,,,
1242,2006,29.0,"0.472,297.62,","81.96,","50.57,",66.27,,,,,,,,,,,,,,,,
1243,2006,30.0,"0.462,297.59,","79.93,","52.73,",66.33,,,,,,,,,,,,,,,,
1244,2006,31.0,"0.450,297.42,","77.59,","54.24,",65.91,,,,,,,,,,,,,,,,
1245,2006,32.0,"0.434,297.20,","74.67,","53.27,",63.97,,,,,,,,,,,,,,,,
1246,2006,33.0,"0.411,296.51,","68.87,","54.44,",61.65,,,,,,,,,,,,,,,,
1247,2006,34.0,"0.392,295.76,","65.68,","54.47,",60.08,,,,,,,,,,,,,,,,
1248,2006,35.0,"0.382,295.14,","69.61,","49.03,",59.32,,,,,,,,,,,,,,,,
1249,2006,36.0,"0.369,294.45,","73.80,","40.92,",57.36,,,,,,,,,,,,,,,,
1250,2006,37.0,"0.352,293.49,","76.81,","34.21,",55.51,,,,,,,,,,,,,,,,
1251,2006,38.0,"0.334,292.22,","78.31,","30.17,",54.24,,,,,,,,,,,,,,,,
1252,2006,39.0,"0.318,290.88,","81.23,","24.34,",52.79,,,,,,,,,,,,,,,,
1253,2006,40.0,"0.298,288.75,","82.25,","25.42,",53.84,,,,,,,,,,,,,,,,
1254,2006,41.0,"0.268,286.28,","78.95,","26.30,",52.63,,,,,,,,,,,,,,,,
1255,2006,42.0,"0.243,284.26,","78.92,","21.64,",50.28,,,,,,,,,,,,,,,,
1256,2006,43.0,"0.219,281.95,","79.57,","24.40,",51.98,,,,,,,,,,,,,,,,
1257,2006,44.0,"0.187,279.20,","73.86,","22.60,",48.23,,,,,,,,,,,,,,,,
1258,2006,45.0,"0.155,276.83,","67.27,","20.57,",43.92,,,,,,,,,,,,,,,,
1259,2006,46.0,"0.131,275.44,","63.99,","15.44,",39.71,,,,,,,,,,,,,,,,
1260,2006,47.0,"0.121,275.42,","69.50,","6.73,",38.11,,,,,,,,,,,,,,,,
1261,2006,48.0,"0.118,275.43,","77.69,","2.16,",39.92,,,,,,,,,,,,,,,,
1262,2006,49.0,"0.114,275.06,","82.12,","1.15,",41.63,,,,,,,,,,,,,,,,
1263,2006,50.0,"0.110,273.99,","87.35,","1.16,",44.25,,,,,,,,,,,,,,,,
1264,2006,51.0,"0.107,272.50,","90.57,","1.80,",46.19,,,,,,,,,,,,,,,,
1265,2006,52.0,"0.108,271.86,","94.00,","2.20,",48.1,,,,,,,,,,,,,,,,
1266,2007,1.0,"0.105,270.72,","95.45,","3.17,",49.31,,,,,,,,,,,,,,,,
1267,2007,2.0,"0.101,269.70,","92.48,","5.89,",49.19,,,,,,,,,,,,,,,,
1268,2007,3.0,"0.099,269.00,","89.61,","9.28,",49.45,,,,,,,,,,,,,,,,
1269,2007,4.0,"0.098,268.37,","88.05,","13.65,",50.85,,,,,,,,,,,,,,,,
1270,2007,5.0,"0.101,268.48,","85.75,","17.00,",51.37,,,,,,,,,,,,,,,,
1271,2007,6.0,"0.107,269.37,","82.07,","19.92,",51.0,,,,,,,,,,,,,,,,
1272,2007,7.0,"0.115,270.88,","80.07,","21.09,",50.58,,,,,,,,,,,,,,,,
1273,2007,8.0,"0.127,273.15,","80.02,","19.50,",49.76,,,,,,,,,,,,,,,,
1274,2007,9.0,"0.140,275.79,","80.29,","17.94,",49.12,,,,,,,,,,,,,,,,
1275,2007,10.0,"0.154,279.15,","80.34,","14.38,",47.36,,,,,,,,,,,,,,,,
1276,2007,11.0,"0.169,282.11,","79.88,","9.03,",44.46,,,,,,,,,,,,,,,,
1277,2007,12.0,"0.183,284.37,","78.82,","10.66,",44.74,,,,,,,,,,,,,,,,
1278,2007,13.0,"0.203,286.96,","80.74,","9.72,",45.23,,,,,,,,,,,,,,,,
1279,2007,14.0,"0.228,289.38,","81.89,","6.37,",44.13,,,,,,,,,,,,,,,,
1280,2007,15.0,"0.248,291.04,","77.29,","7.34,",42.31,,,,,,,,,,,,,,,,
1281,2007,16.0,"0.271,292.63,","72.12,","10.91,",41.52,,,,,,,,,,,,,,,,
1282,2007,17.0,"0.299,294.43,","69.33,","12.21,",40.77,,,,,,,,,,,,,,,,
1283,2007,18.0,"0.328,296.22,","67.79,","12.16,",39.97,,,,,,,,,,,,,,,,
1284,2007,19.0,"0.357,297.84,","65.12,","11.17,",38.15,,,,,,,,,,,,,,,,
1285,2007,20.0,"0.383,299.05,","61.85,","10.25,",36.05,,,,,,,,,,,,,,,,
1286,2007,21.0,"0.403,299.89,","58.64,","9.85,",34.24,,,,,,,,,,,,,,,,
1287,2007,22.0,"0.417,300.53,","54.28,","9.79,",32.04,,,,,,,,,,,,,,,,
1288,2007,23.0,"0.423,300.73,","48.97,","11.64,",30.31,,,,,,,,,,,,,,,,
1289,2007,24.0,"0.424,300.53,","45.58,","16.23,",30.9,,,,,,,,,,,,,,,,
1290,2007,25.0,"0.422,300.24,","43.68,","19.58,",31.63,,,,,,,,,,,,,,,,
1291,2007,26.0,"0.420,300.40,","43.04,","17.73,",30.38,,,,,,,,,,,,,,,,
1292,2007,27.0,"0.416,300.98,","42.07,","12.65,",27.36,,,,,,,,,,,,,,,,
1293,2007,28.0,"0.407,301.24,","41.59,","11.32,",26.46,,,,,,,,,,,,,,,,
1294,2007,29.0,"0.399,301.15,","41.58,","14.10,",27.84,,,,,,,,,,,,,,,,
1295,2007,30.0,"0.388,300.89,","42.00,","18.93,",30.46,,,,,,,,,,,,,,,,
1296,2007,31.0,"0.379,300.51,","41.22,","22.70,",31.96,,,,,,,,,,,,,,,,
1297,2007,32.0,"0.371,300.14,","41.31,","23.01,",32.16,,,,,,,,,,,,,,,,
1298,2007,33.0,"0.360,299.46,","41.99,","23.23,",32.61,,,,,,,,,,,,,,,,
1299,2007,34.0,"0.350,298.60,","43.60,","22.77,",33.19,,,,,,,,,,,,,,,,
1300,2007,35.0,"0.341,297.66,","48.26,","19.73,",33.99,,,,,,,,,,,,,,,,
1301,2007,36.0,"0.331,296.28,","53.94,","18.32,",36.13,,,,,,,,,,,,,,,,
1302,2007,37.0,"0.318,294.60,","59.15,","19.67,",39.41,,,,,,,,,,,,,,,,
1303,2007,38.0,"0.305,292.84,","63.07,","21.96,",42.51,,,,,,,,,,,,,,,,
1304,2007,39.0,"0.289,291.19,","65.35,","20.73,",43.04,,,,,,,,,,,,,,,,
1305,2007,40.0,"0.273,289.59,","67.91,","14.48,",41.2,,,,,,,,,,,,,,,,
1306,2007,41.0,"0.253,287.09,","69.16,","15.28,",42.22,,,,,,,,,,,,,,,,
1307,2007,42.0,"0.223,283.48,","66.23,","30.70,",48.47,,,,,,,,,,,,,,,,
1308,2007,43.0,"0.191,279.86,","61.32,","44.32,",52.82,,,,,,,,,,,,,,,,
1309,2007,44.0,"0.163,277.01,","58.09,","40.45,",49.27,,,,,,,,,,,,,,,,
1310,2007,45.0,"0.140,274.06,","56.02,","38.93,",47.48,,,,,,,,,,,,,,,,
1311,2007,46.0,"0.121,271.49,","55.30,","38.23,",46.76,,,,,,,,,,,,,,,,
1312,2007,47.0,"0.102,268.89,","52.55,","40.74,",46.64,,,,,,,,,,,,,,,,
1313,2007,48.0,"0.086,266.53,","49.31,","44.70,",47.01,,,,,,,,,,,,,,,,
1314,2007,49.0,"0.069,263.78,","41.23,","50.29,",45.76,,,,,,,,,,,,,,,,
1315,2007,50.0,"0.059,261.99,","37.94,","50.05,",44.0,,,,,,,,,,,,,,,,
1316,2007,51.0,"0.058,261.59,","42.20,","43.76,",42.98,,,,,,,,,,,,,,,,
1317,2007,52.0,"0.061,262.38,","48.56,","35.99,",42.27,,,,,,,,,,,,,,,,
1318,2008,1.0,"0.069,264.05,","59.31,","26.10,",42.71,,,,,,,,,,,,,,,,
1319,2008,2.0,"0.080,265.91,","71.57,","18.72,",45.15,,,,,,,,,,,,,,,,
1320,2008,3.0,"0.089,267.02,","80.09,","15.51,",47.8,,,,,,,,,,,,,,,,
1321,2008,4.0,"0.095,268.88,","84.90,","11.12,",48.01,,,,,,,,,,,,,,,,
1322,2008,5.0,"0.104,270.94,","87.55,","8.26,",47.9,,,,,,,,,,,,,,,,
1323,2008,6.0,"0.117,272.78,","89.08,","8.30,",48.69,,,,,,,,,,,,,,,,
1324,2008,7.0,"0.128,274.48,","88.03,","8.63,",48.33,,,,,,,,,,,,,,,,
1325,2008,8.0,"0.137,276.24,","85.85,","8.51,",47.18,,,,,,,,,,,,,,,,
1326,2008,9.0,"0.147,278.33,","84.08,","8.59,",46.34,,,,,,,,,,,,,,,,
1327,2008,10.0,"0.156,279.58,","81.21,","12.41,",46.81,,,,,,,,,,,,,,,,
1328,2008,11.0,"0.169,280.87,","79.79,","13.63,",46.71,,,,,,,,,,,,,,,,
1329,2008,12.0,"0.183,282.29,","78.39,","18.73,",48.56,,,,,,,,,,,,,,,,
1330,2008,13.0,"0.206,284.16,","82.26,","21.62,",51.94,,,,,,,,,,,,,,,,
1331,2008,14.0,"0.242,286.73,","88.06,","19.22,",53.64,,,,,,,,,,,,,,,,
1332,2008,15.0,"0.280,288.73,","91.42,","21.04,",56.23,,,,,,,,,,,,,,,,
1333,2008,16.0,"0.319,290.16,","93.02,","28.40,",60.71,,,,,,,,,,,,,,,,
1334,2008,17.0,"0.354,291.44,","92.87,","37.43,",65.15,,,,,,,,,,,,,,,,
1335,2008,18.0,"0.383,292.31,","91.32,","49.33,",70.33,,,,,,,,,,,,,,,,
1336,2008,19.0,"0.412,293.30,","89.94,","57.25,",73.59,,,,,,,,,,,,,,,,
1337,2008,20.0,"0.427,293.48,","83.11,","65.79,",74.45,,,,,,,,,,,,,,,,
1338,2008,21.0,"0.444,294.31,","80.37,","64.30,",72.33,,,,,,,,,,,,,,,,
1339,2008,22.0,"0.461,295.50,","80.95,","56.60,",68.77,,,,,,,,,,,,,,,,
1340,2008,23.0,"0.472,296.11,","80.81,","53.44,",67.13,,,,,,,,,,,,,,,,
1341,2008,24.0,"0.482,296.59,","83.20,","51.92,",67.56,,,,,,,,,,,,,,,,
1342,2008,25.0,"0.485,296.94,","83.03,","50.60,",66.82,,,,,,,,,,,,,,,,
1343,2008,26.0,"0.482,297.56,","80.89,","45.24,",63.07,,,,,,,,,,,,,,,,
1344,2008,27.0,"0.475,298.22,","77.36,","40.04,",58.7,,,,,,,,,,,,,,,,
1345,2008,28.0,"0.462,298.50,","72.80,","38.99,",55.9,,,,,,,,,,,,,,,,
1346,2008,29.0,"0.451,298.99,","70.11,","35.95,",53.03,,,,,,,,,,,,,,,,
1347,2008,30.0,"0.437,299.54,","66.61,","32.48,",49.55,,,,,,,,,,,,,,,,
1348,2008,31.0,"0.415,298.89,","59.09,","39.33,",49.21,,,,,,,,,,,,,,,,
1349,2008,32.0,"0.395,298.63,","53.48,","38.76,",46.12,,,,,,,,,,,,,,,,
1350,2008,33.0,"0.371,299.14,","47.03,","26.47,",36.75,,,,,,,,,,,,,,,,
1351,2008,34.0,"0.342,298.69,","38.82,","21.61,",30.21,,,,,,,,,,,,,,,,
1352,2008,35.0,"0.309,297.46,","30.75,","22.06,",26.4,,,,,,,,,,,,,,,,
1353,2008,36.0,"0.272,295.41,","22.53,","29.21,",25.87,,,,,,,,,,,,,,,,
1354,2008,37.0,"0.235,292.72,","15.61,","43.82,",29.72,,,,,,,,,,,,,,,,
1355,2008,38.0,"0.214,290.66,","14.35,","50.40,",32.38,,,,,,,,,,,,,,,,
1356,2008,39.0,"0.207,289.33,","18.46,","45.41,",31.94,,,,,,,,,,,,,,,,
1357,2008,40.0,"0.207,287.97,","27.33,","36.33,",31.83,,,,,,,,,,,,,,,,
1358,2008,41.0,"0.204,286.37,","38.69,","25.02,",31.86,,,,,,,,,,,,,,,,
1359,2008,42.0,"0.200,285.46,","52.13,","7.60,",29.87,,,,,,,,,,,,,,,,
1360,2008,43.0,"0.192,284.13,","62.95,","3.22,",33.08,,,,,,,,,,,,,,,,
1361,2008,44.0,"0.173,280.97,","65.23,","7.45,",36.34,,,,,,,,,,,,,,,,
1362,2008,45.0,"0.153,278.28,","65.89,","10.28,",38.08,,,,,,,,,,,,,,,,
1363,2008,46.0,"0.131,276.20,","64.52,","10.96,",37.74,,,,,,,,,,,,,,,,
1364,2008,47.0,"0.113,273.72,","64.02,","15.60,",39.81,,,,,,,,,,,,,,,,
1365,2008,48.0,"0.094,270.19,","58.36,","27.06,",42.71,,,,,,,,,,,,,,,,
1366,2008,49.0,"0.078,266.82,","50.45,","36.92,",43.69,,,,,,,,,,,,,,,,
1367,2008,50.0,"0.063,264.28,","42.62,","40.57,",41.59,,,,,,,,,,,,,,,,
1368,2008,51.0,"0.056,262.17,","40.44,","41.54,",40.99,,,,,,,,,,,,,,,,
1369,2008,52.0,"0.054,260.46,","41.71,","43.15,",42.43,,,,,,,,,,,,,,,,
1370,2009,1.0,"0.048,258.69,","38.57,","45.45,",42.01,,,,,,,,,,,,,,,,
1371,2009,2.0,"0.044,257.38,","34.58,","49.76,",42.17,,,,,,,,,,,,,,,,
1372,2009,3.0,"0.044,257.89,","35.59,","49.35,",42.47,,,,,,,,,,,,,,,,
1373,2009,4.0,"0.044,258.28,","36.65,","49.81,",43.23,,,,,,,,,,,,,,,,
1374,2009,5.0,"0.045,258.59,","35.96,","51.56,",43.76,,,,,,,,,,,,,,,,
1375,2009,6.0,"0.049,260.25,","36.09,","50.98,",43.53,,,,,,,,,,,,,,,,
1376,2009,7.0,"0.055,263.17,","36.89,","46.90,",41.89,,,,,,,,,,,,,,,,
1377,2009,8.0,"0.063,266.04,","38.15,","43.62,",40.88,,,,,,,,,,,,,,,,
1378,2009,9.0,"0.074,268.16,","41.14,","44.42,",42.78,,,,,,,,,,,,,,,,
1379,2009,10.0,"0.088,270.66,","43.05,","45.59,",44.32,,,,,,,,,,,,,,,,
1380,2009,11.0,"0.106,274.45,","46.68,","39.18,",42.93,,,,,,,,,,,,,,,,
1381,2009,12.0,"0.132,278.43,","52.29,","34.73,",43.51,,,,,,,,,,,,,,,,
1382,2009,13.0,"0.169,283.08,","63.37,","26.68,",45.03,,,,,,,,,,,,,,,,
1383,2009,14.0,"0.206,287.34,","71.21,","16.53,",43.87,,,,,,,,,,,,,,,,
1384,2009,15.0,"0.238,290.56,","72.63,","10.30,",41.47,,,,,,,,,,,,,,,,
1385,2009,16.0,"0.267,292.95,","70.41,","8.59,",39.5,,,,,,,,,,,,,,,,
1386,2009,17.0,"0.293,294.20,","67.14,","14.08,",40.61,,,,,,,,,,,,,,,,
1387,2009,18.0,"0.322,295.09,","64.88,","23.06,",43.97,,,,,,,,,,,,,,,,
1388,2009,19.0,"0.354,296.42,","63.71,","25.58,",44.65,,,,,,,,,,,,,,,,
1389,2009,20.0,"0.389,297.66,","64.49,","23.95,",44.22,,,,,,,,,,,,,,,,
1390,2009,21.0,"0.418,298.32,","66.27,","24.96,",45.62,,,,,,,,,,,,,,,,
1391,2009,22.0,"0.441,298.98,","68.44,","24.00,",46.22,,,,,,,,,,,,,,,,
1392,2009,23.0,"0.460,299.87,","72.51,","18.92,",45.72,,,,,,,,,,,,,,,,
1393,2009,24.0,"0.470,300.38,","74.76,","16.86,",45.81,,,,,,,,,,,,,,,,
1394,2009,25.0,"0.474,300.42,","75.49,","17.06,",46.27,,,,,,,,,,,,,,,,
1395,2009,26.0,"0.475,300.45,","75.87,","16.37,",46.12,,,,,,,,,,,,,,,,
1396,2009,27.0,"0.474,300.45,","76.55,","16.93,",46.74,,,,,,,,,,,,,,,,
1397,2009,28.0,"0.463,300.00,","73.71,","22.90,",48.3,,,,,,,,,,,,,,,,
1398,2009,29.0,"0.450,299.42,","69.91,","31.36,",50.63,,,,,,,,,,,,,,,,
